frame,abstime,reltime,april11_microphoneBoardA_0_3.seq:Rectangle 1 [C]:max,april11_microphoneBoardA_0_3.seq:Polygon 1 [C]:max,april11_microphoneBoardA_0_3.seq:Rectangle 2 [C]:max,april11_microphoneBoardA_0_3.seq:Rectangle 3 [C]:max,april11_microphoneBoardA_0_3.seq:Rectangle 4 [C]:max,april11_microphoneBoardA_0_3.seq:Rectangle 5 [C]:mean
1513,2000-02-10 22:18:44.051000,241.946000,2.659910e+01,2.686718e+01,2.696753e+01,2.713458e+01,2.551319e+01,2.534397e+01
1514,2000-02-10 22:18:44.211000,242.106000,2.653869e+01,2.678683e+01,2.680692e+01,2.710119e+01,2.550641e+01,2.532638e+01
1515,2000-02-10 22:18:44.371000,242.266000,2.647153e+01,2.676673e+01,2.679352e+01,2.701433e+01,2.550641e+01,2.530223e+01
1516,2000-02-10 22:18:44.531000,242.426000,2.644465e+01,2.657226e+01,2.662594e+01,2.690733e+01,2.541823e+01,2.528336e+01
1517,2000-02-10 22:18:44.691000,242.586000,2.634380e+01,2.653869e+01,2.656554e+01,2.669300e+01,2.547929e+01,2.526785e+01
1518,2000-02-10 22:18:44.851000,242.746000,2.637070e+01,2.644465e+01,2.660581e+01,2.671982e+01,2.538430e+01,2.525512e+01
1519,2000-02-10 22:18:45.011000,242.906000,2.626305e+01,2.636398e+01,2.645809e+01,2.673322e+01,2.535036e+01,2.523640e+01
1520,2000-02-10 22:18:45.171000,243.066000,2.628997e+01,2.633035e+01,2.639087e+01,2.655212e+01,2.534357e+01,2.520850e+01
1521,2000-02-10 22:18:45.331000,243.226000,2.624959e+01,2.620918e+01,2.647153e+01,2.652526e+01,2.535715e+01,2.519041e+01
1522,2000-02-10 22:18:45.491000,243.386000,2.621592e+01,2.616203e+01,2.640432e+01,2.644465e+01,2.529602e+01,2.517328e+01
1523,2000-02-10 22:18:45.651000,243.546000,2.618224e+01,2.611485e+01,2.628324e+01,2.637743e+01,2.531640e+01,2.515382e+01
1524,2000-02-10 22:18:45.811000,243.706000,2.616203e+01,2.616203e+01,2.623612e+01,2.640432e+01,2.541145e+01,2.514435e+01
1525,2000-02-10 22:18:45.971000,243.866000,2.615529e+01,2.602718e+01,2.618898e+01,2.635725e+01,2.548607e+01,2.513136e+01
1526,2000-02-10 22:18:46.131000,244.026000,2.612833e+01,2.607440e+01,2.620245e+01,2.630343e+01,2.525525e+01,2.511661e+01
1527,2000-02-10 22:18:46.291000,244.186000,2.606091e+01,2.610811e+01,2.609463e+01,2.621592e+01,2.524846e+01,2.509966e+01
1528,2000-02-10 22:18:46.451000,244.346000,2.603393e+01,2.595969e+01,2.605416e+01,2.624959e+01,2.528923e+01,2.509287e+01
1529,2000-02-10 22:18:46.611000,244.506000,2.606091e+01,2.600019e+01,2.598669e+01,2.617550e+01,2.523486e+01,2.507359e+01
1530,2000-02-10 22:18:46.771000,244.666000,2.600694e+01,2.592593e+01,2.604742e+01,2.610811e+01,2.530961e+01,2.505785e+01
1531,2000-02-10 22:18:46.931000,244.826000,2.597994e+01,2.584487e+01,2.604742e+01,2.602044e+01,2.524846e+01,2.504612e+01
1532,2000-02-10 22:18:47.091000,244.986000,2.597994e+01,2.580431e+01,2.603393e+01,2.604067e+01,2.522807e+01,2.503506e+01
1533,2000-02-10 22:18:47.251000,245.146000,2.598669e+01,2.577050e+01,2.589892e+01,2.598669e+01,2.524846e+01,2.502154e+01
1534,2000-02-10 22:18:47.412000,245.307000,2.604742e+01,2.583811e+01,2.593944e+01,2.596644e+01,2.521447e+01,2.500997e+01
1535,2000-02-10 22:18:47.572000,245.467000,2.592593e+01,2.583135e+01,2.598669e+01,2.591243e+01,2.516006e+01,2.499632e+01
1536,2000-02-10 22:18:47.731000,245.626000,2.590567e+01,2.573668e+01,2.581107e+01,2.589892e+01,2.518047e+01,2.498954e+01
1537,2000-02-10 22:18:47.892000,245.787000,2.590567e+01,2.583811e+01,2.578402e+01,2.594619e+01,2.513285e+01,2.497627e+01
1538,2000-02-10 22:18:48.051000,245.946000,2.586514e+01,2.579755e+01,2.583135e+01,2.587865e+01,2.522807e+01,2.495982e+01
1539,2000-02-10 22:18:48.211000,246.106000,2.580431e+01,2.568254e+01,2.576373e+01,2.578402e+01,2.514646e+01,2.494761e+01
1540,2000-02-10 22:18:48.372000,246.267000,2.581783e+01,2.569608e+01,2.578402e+01,2.577726e+01,2.518727e+01,2.494666e+01
1541,2000-02-10 22:18:48.532000,246.427000,2.583135e+01,2.571638e+01,2.579078e+01,2.583135e+01,2.511924e+01,2.493041e+01
1542,2000-02-10 22:18:48.692000,246.587000,2.588541e+01,2.563515e+01,2.572991e+01,2.571638e+01,2.513966e+01,2.491919e+01
1543,2000-02-10 22:18:48.852000,246.747000,2.581783e+01,2.566224e+01,2.569608e+01,2.575697e+01,2.516006e+01,2.492452e+01
1544,2000-02-10 22:18:49.012000,246.907000,2.578402e+01,2.570961e+01,2.572991e+01,2.575697e+01,2.517367e+01,2.492291e+01
1545,2000-02-10 22:18:49.172000,247.067000,2.577726e+01,2.564869e+01,2.570285e+01,2.575697e+01,2.513966e+01,2.491585e+01
1546,2000-02-10 22:18:49.332000,247.227000,2.574344e+01,2.560129e+01,2.566224e+01,2.564869e+01,2.520087e+01,2.489585e+01
1547,2000-02-10 22:18:49.492000,247.387000,2.569608e+01,2.568254e+01,2.566900e+01,2.568254e+01,2.522127e+01,2.489103e+01
1548,2000-02-10 22:18:49.652000,247.547000,2.569608e+01,2.560129e+01,2.562161e+01,2.560806e+01,2.513285e+01,2.488457e+01
1549,2000-02-10 22:18:49.812000,247.707000,2.565546e+01,2.551997e+01,2.566900e+01,2.566900e+01,2.505798e+01,2.487176e+01
1550,2000-02-10 22:18:49.972000,247.867000,2.571638e+01,2.547251e+01,2.561483e+01,2.560129e+01,2.507841e+01,2.485957e+01
1551,2000-02-10 22:18:50.132000,248.027000,2.569608e+01,2.553353e+01,2.560806e+01,2.572991e+01,2.515326e+01,2.484917e+01
1552,2000-02-10 22:18:50.292000,248.187000,2.572991e+01,2.557419e+01,2.558097e+01,2.559451e+01,2.516006e+01,2.484345e+01
1553,2000-02-10 22:18:50.452000,248.347000,2.568254e+01,2.553353e+01,2.552675e+01,2.551319e+01,2.510563e+01,2.483034e+01
1554,2000-02-10 22:18:50.612000,248.507000,2.562161e+01,2.543859e+01,2.551319e+01,2.555386e+01,2.509202e+01,2.481742e+01
1555,2000-02-10 22:18:50.772000,248.667000,2.555386e+01,2.541823e+01,2.551319e+01,2.554031e+01,2.503755e+01,2.480930e+01
1556,2000-02-10 22:18:50.932000,248.827000,2.554031e+01,2.547251e+01,2.554031e+01,2.551319e+01,2.507160e+01,2.479575e+01
1557,2000-02-10 22:18:51.093000,248.988000,2.556741e+01,2.545216e+01,2.541823e+01,2.543180e+01,2.499668e+01,2.476539e+01
1558,2000-02-10 22:18:51.252000,249.147000,2.549963e+01,2.537751e+01,2.539788e+01,2.540466e+01,2.498306e+01,2.474783e+01
1559,2000-02-10 22:18:51.412000,249.307000,2.546572e+01,2.542502e+01,2.543859e+01,2.548607e+01,2.497624e+01,2.474432e+01
1560,2000-02-10 22:18:51.572000,249.467000,2.545216e+01,2.533677e+01,2.534357e+01,2.537072e+01,2.499668e+01,2.473268e+01
1561,2000-02-10 22:18:51.732000,249.627000,2.548607e+01,2.534357e+01,2.535715e+01,2.535715e+01,2.505798e+01,2.472076e+01
1562,2000-02-10 22:18:51.892000,249.787000,2.539788e+01,2.535036e+01,2.541145e+01,2.539788e+01,2.501712e+01,2.471779e+01
1563,2000-02-10 22:18:52.052000,249.947000,2.541823e+01,2.535036e+01,2.526884e+01,2.543859e+01,2.501031e+01,2.470651e+01
1564,2000-02-10 22:18:52.212000,250.107000,2.544537e+01,2.535036e+01,2.529602e+01,2.545216e+01,2.500350e+01,2.470129e+01
1565,2000-02-10 22:18:52.372000,250.267000,2.539788e+01,2.534357e+01,2.531640e+01,2.532998e+01,2.502393e+01,2.469067e+01
1566,2000-02-10 22:18:52.532000,250.427000,2.537751e+01,2.533677e+01,2.533677e+01,2.530961e+01,2.493535e+01,2.468034e+01
1567,2000-02-10 22:18:52.692000,250.587000,2.532998e+01,2.527564e+01,2.541823e+01,2.528243e+01,2.494898e+01,2.466770e+01
1568,2000-02-10 22:18:52.852000,250.747000,2.542502e+01,2.534357e+01,2.542502e+01,2.530961e+01,2.491490e+01,2.465608e+01
1569,2000-02-10 22:18:53.012000,250.907000,2.535036e+01,2.535715e+01,2.534357e+01,2.533677e+01,2.492171e+01,2.466726e+01
1570,2000-02-10 22:18:53.172000,251.067000,2.539788e+01,2.534357e+01,2.537751e+01,2.537751e+01,2.498306e+01,2.470950e+01
1571,2000-02-10 22:18:53.332000,251.227000,2.539788e+01,2.532998e+01,2.545216e+01,2.530961e+01,2.499668e+01,2.470448e+01
1572,2000-02-10 22:18:53.492000,251.387000,2.534357e+01,2.525525e+01,2.537751e+01,2.526884e+01,2.492171e+01,2.469020e+01
1573,2000-02-10 22:18:53.652000,251.547000,2.537072e+01,2.530961e+01,2.531640e+01,2.530282e+01,2.497624e+01,2.467803e+01
1574,2000-02-10 22:18:53.812000,251.707000,2.545894e+01,2.528923e+01,2.533677e+01,2.530961e+01,2.498987e+01,2.467234e+01
1575,2000-02-10 22:18:53.972000,251.867000,2.529602e+01,2.525525e+01,2.520087e+01,2.524846e+01,2.495580e+01,2.466240e+01
1576,2000-02-10 22:18:54.132000,252.027000,2.528243e+01,2.524846e+01,2.519407e+01,2.522807e+01,2.489444e+01,2.465414e+01
1577,2000-02-10 22:18:54.292000,252.187000,2.526205e+01,2.520087e+01,2.520087e+01,2.515326e+01,2.493535e+01,2.464464e+01
1578,2000-02-10 22:18:54.452000,252.347000,2.531640e+01,2.520767e+01,2.518727e+01,2.516006e+01,2.489444e+01,2.463773e+01
1579,2000-02-10 22:18:54.612000,252.507000,2.522127e+01,2.522127e+01,2.519407e+01,2.513285e+01,2.481940e+01,2.459016e+01
1580,2000-02-10 22:18:54.772000,252.667000,2.520767e+01,2.518727e+01,2.515326e+01,2.508521e+01,2.487398e+01,2.458007e+01
1581,2000-02-10 22:18:54.932000,252.827000,2.524846e+01,2.518727e+01,2.513285e+01,2.511924e+01,2.490126e+01,2.457696e+01
1582,2000-02-10 22:18:55.092000,252.987000,2.520767e+01,2.514646e+01,2.512605e+01,2.504436e+01,2.496261e+01,2.456613e+01
1583,2000-02-10 22:18:55.252000,253.147000,2.516687e+01,2.515326e+01,2.514646e+01,2.514646e+01,2.483987e+01,2.456363e+01
1584,2000-02-10 22:18:55.412000,253.307000,2.522127e+01,2.518047e+01,2.507160e+01,2.509883e+01,2.486034e+01,2.455058e+01
1585,2000-02-10 22:18:55.572000,253.467000,2.518727e+01,2.514646e+01,2.510563e+01,2.505117e+01,2.488080e+01,2.454266e+01
1586,2000-02-10 22:18:55.732000,253.627000,2.516687e+01,2.509883e+01,2.508521e+01,2.510563e+01,2.482622e+01,2.454490e+01
1587,2000-02-10 22:18:55.892000,253.787000,2.522807e+01,2.512605e+01,2.505798e+01,2.510563e+01,2.480575e+01,2.453748e+01
1588,2000-02-10 22:18:56.052000,253.947000,2.518727e+01,2.510563e+01,2.501712e+01,2.511924e+01,2.482622e+01,2.452769e+01
1589,2000-02-10 22:18:56.212000,254.107000,2.511244e+01,2.504436e+01,2.503755e+01,2.498306e+01,2.481940e+01,2.451520e+01
1590,2000-02-10 22:18:56.372000,254.267000,2.507841e+01,2.509202e+01,2.507160e+01,2.507841e+01,2.478527e+01,2.450519e+01
1591,2000-02-10 22:18:56.532000,254.427000,2.508521e+01,2.522807e+01,2.513966e+01,2.503074e+01,2.481257e+01,2.450212e+01
1592,2000-02-10 22:18:56.692000,254.587000,2.504436e+01,2.509202e+01,2.505117e+01,2.498987e+01,2.477844e+01,2.449215e+01
1593,2000-02-10 22:18:56.852000,254.747000,2.501712e+01,2.503074e+01,2.501712e+01,2.501712e+01,2.481940e+01,2.447108e+01
1594,2000-02-10 22:18:57.012000,254.907000,2.511244e+01,2.504436e+01,2.510563e+01,2.496261e+01,2.483987e+01,2.446391e+01
1595,2000-02-10 22:18:57.173000,255.068000,2.513285e+01,2.496943e+01,2.500350e+01,2.503074e+01,2.477844e+01,2.445501e+01
1596,2000-02-10 22:18:57.333000,255.228000,2.503755e+01,2.505117e+01,2.491490e+01,2.498987e+01,2.473747e+01,2.444823e+01
1597,2000-02-10 22:18:57.493000,255.388000,2.508521e+01,2.492171e+01,2.492171e+01,2.493535e+01,2.471015e+01,2.443937e+01
1598,2000-02-10 22:18:57.653000,255.548000,2.507160e+01,2.497624e+01,2.492171e+01,2.496943e+01,2.486034e+01,2.443084e+01
1599,2000-02-10 22:18:57.812000,255.707000,2.507160e+01,2.496943e+01,2.485351e+01,2.483987e+01,2.473064e+01,2.441732e+01
1600,2000-02-10 22:18:57.972000,255.867000,2.495580e+01,2.496261e+01,2.493535e+01,2.496943e+01,2.471015e+01,2.440801e+01
1601,2000-02-10 22:18:58.133000,256.028000,2.501712e+01,2.488762e+01,2.489444e+01,2.481940e+01,2.466915e+01,2.440267e+01
1602,2000-02-10 22:18:58.293000,256.188000,2.501031e+01,2.489444e+01,2.496261e+01,2.486034e+01,2.463498e+01,2.438985e+01
1603,2000-02-10 22:18:58.453000,256.348000,2.501031e+01,2.490126e+01,2.486034e+01,2.497624e+01,2.468282e+01,2.438539e+01
1604,2000-02-10 22:18:58.613000,256.508000,2.504436e+01,2.488080e+01,2.490126e+01,2.482622e+01,2.471698e+01,2.438107e+01
1605,2000-02-10 22:18:58.773000,256.668000,2.496943e+01,2.487398e+01,2.488080e+01,2.482622e+01,2.465549e+01,2.437513e+01
1606,2000-02-10 22:18:58.933000,256.828000,2.494217e+01,2.481940e+01,2.481940e+01,2.490808e+01,2.468282e+01,2.436293e+01
1607,2000-02-10 22:18:59.093000,256.988000,2.486034e+01,2.483305e+01,2.488080e+01,2.475796e+01,2.465549e+01,2.434101e+01
1608,2000-02-10 22:18:59.253000,257.148000,2.486034e+01,2.481257e+01,2.479892e+01,2.473747e+01,2.467599e+01,2.432587e+01
1609,2000-02-10 22:18:59.413000,257.308000,2.494898e+01,2.482622e+01,2.474430e+01,2.478527e+01,2.460079e+01,2.432543e+01
1610,2000-02-10 22:18:59.573000,257.468000,2.489444e+01,2.481940e+01,2.479210e+01,2.477844e+01,2.467599e+01,2.431753e+01
1611,2000-02-10 22:18:59.733000,257.628000,2.481940e+01,2.484669e+01,2.478527e+01,2.476479e+01,2.458027e+01,2.430248e+01
1612,2000-02-10 22:18:59.893000,257.788000,2.479892e+01,2.482622e+01,2.477162e+01,2.479892e+01,2.453238e+01,2.428774e+01
1613,2000-02-10 22:19:00.053000,257.948000,2.488762e+01,2.480575e+01,2.473064e+01,2.481257e+01,2.455975e+01,2.428448e+01
1614,2000-02-10 22:19:00.213000,258.108000,2.487398e+01,2.483987e+01,2.481257e+01,2.479892e+01,2.459395e+01,2.431099e+01
1615,2000-02-10 22:19:00.373000,258.268000,2.490808e+01,2.484669e+01,2.479210e+01,2.471698e+01,2.466915e+01,2.430830e+01
1616,2000-02-10 22:19:00.533000,258.428000,2.486716e+01,2.479210e+01,2.473064e+01,2.475113e+01,2.458711e+01,2.429964e+01
1617,2000-02-10 22:19:00.693000,258.588000,2.483305e+01,2.472381e+01,2.474430e+01,2.477162e+01,2.457343e+01,2.429039e+01
1618,2000-02-10 22:19:00.853000,258.748000,2.480575e+01,2.477162e+01,2.472381e+01,2.474430e+01,2.455975e+01,2.428398e+01
1619,2000-02-10 22:19:01.013000,258.908000,2.476479e+01,2.470332e+01,2.476479e+01,2.475796e+01,2.455975e+01,2.428058e+01
1620,2000-02-10 22:19:01.173000,259.068000,2.479892e+01,2.479210e+01,2.474430e+01,2.474430e+01,2.468282e+01,2.426958e+01
1621,2000-02-10 22:19:01.333000,259.228000,2.475796e+01,2.473064e+01,2.470332e+01,2.469649e+01,2.453922e+01,2.427576e+01
1622,2000-02-10 22:19:01.493000,259.388000,2.480575e+01,2.475796e+01,2.468965e+01,2.477844e+01,2.460079e+01,2.426975e+01
1623,2000-02-10 22:19:01.653000,259.548000,2.486716e+01,2.479892e+01,2.465549e+01,2.470332e+01,2.457343e+01,2.426821e+01
1624,2000-02-10 22:19:01.813000,259.708000,2.475796e+01,2.471698e+01,2.466915e+01,2.479210e+01,2.455975e+01,2.425893e+01
1625,2000-02-10 22:19:01.973000,259.868000,2.474430e+01,2.477162e+01,2.470332e+01,2.476479e+01,2.453922e+01,2.425062e+01
1626,2000-02-10 22:19:02.133000,260.028000,2.472381e+01,2.472381e+01,2.476479e+01,2.465549e+01,2.453922e+01,2.424411e+01
1627,2000-02-10 22:19:02.293000,260.188000,2.474430e+01,2.469649e+01,2.470332e+01,2.477162e+01,2.446393e+01,2.423436e+01
1628,2000-02-10 22:19:02.453000,260.348000,2.473747e+01,2.468282e+01,2.461447e+01,2.475796e+01,2.450500e+01,2.422826e+01
1629,2000-02-10 22:19:02.613000,260.508000,2.464181e+01,2.466232e+01,2.466232e+01,2.462814e+01,2.450500e+01,2.421553e+01
1630,2000-02-10 22:19:02.773000,260.668000,2.466915e+01,2.466915e+01,2.458711e+01,2.465549e+01,2.447762e+01,2.421184e+01
1631,2000-02-10 22:19:02.933000,260.828000,2.469649e+01,2.468282e+01,2.459395e+01,2.460763e+01,2.445708e+01,2.420470e+01
1632,2000-02-10 22:19:03.093000,260.988000,2.468965e+01,2.471015e+01,2.474430e+01,2.460079e+01,2.449131e+01,2.420177e+01
1633,2000-02-10 22:19:03.253000,261.148000,2.470332e+01,2.473064e+01,2.471698e+01,2.456659e+01,2.460079e+01,2.419253e+01
1634,2000-02-10 22:19:03.413000,261.308000,2.473747e+01,2.468965e+01,2.458711e+01,2.468965e+01,2.447077e+01,2.418842e+01
1635,2000-02-10 22:19:03.573000,261.468000,2.478527e+01,2.477162e+01,2.463498e+01,2.464865e+01,2.458711e+01,2.422037e+01
1636,2000-02-10 22:19:03.733000,261.628000,2.478527e+01,2.477162e+01,2.463498e+01,2.470332e+01,2.457343e+01,2.423577e+01
1637,2000-02-10 22:19:03.893000,261.788000,2.467599e+01,2.475113e+01,2.466232e+01,2.464865e+01,2.453238e+01,2.423269e+01
1638,2000-02-10 22:19:04.053000,261.948000,2.467599e+01,2.473747e+01,2.467599e+01,2.481940e+01,2.454607e+01,2.422746e+01
1639,2000-02-10 22:19:04.213000,262.108000,2.468282e+01,2.475113e+01,2.460079e+01,2.468282e+01,2.454607e+01,2.421754e+01
1640,2000-02-10 22:19:04.373000,262.268000,2.471698e+01,2.464865e+01,2.463498e+01,2.464865e+01,2.453238e+01,2.421169e+01
1641,2000-02-10 22:19:04.533000,262.428000,2.464181e+01,2.465549e+01,2.458711e+01,2.470332e+01,2.449131e+01,2.420332e+01
1642,2000-02-10 22:19:04.693000,262.588000,2.471698e+01,2.466232e+01,2.469649e+01,2.466915e+01,2.449816e+01,2.420555e+01
1643,2000-02-10 22:19:04.853000,262.748000,2.464865e+01,2.463498e+01,2.452554e+01,2.459395e+01,2.454607e+01,2.420598e+01
1644,2000-02-10 22:19:05.013000,262.908000,2.465549e+01,2.463498e+01,2.453922e+01,2.465549e+01,2.451185e+01,2.420473e+01
1645,2000-02-10 22:19:05.173000,263.068000,2.479210e+01,2.466915e+01,2.459395e+01,2.462814e+01,2.445023e+01,2.419314e+01
1646,2000-02-10 22:19:05.333000,263.228000,2.464181e+01,2.465549e+01,2.460763e+01,2.457343e+01,2.449816e+01,2.419083e+01
1647,2000-02-10 22:19:05.493000,263.388000,2.462814e+01,2.463498e+01,2.460079e+01,2.455975e+01,2.449816e+01,2.418109e+01
1648,2000-02-10 22:19:05.653000,263.548000,2.464865e+01,2.467599e+01,2.453922e+01,2.462130e+01,2.453922e+01,2.417850e+01
1649,2000-02-10 22:19:05.813000,263.708000,2.464181e+01,2.466232e+01,2.459395e+01,2.458027e+01,2.448447e+01,2.417320e+01
1650,2000-02-10 22:19:05.973000,263.868000,2.468282e+01,2.460079e+01,2.455975e+01,2.458711e+01,2.458711e+01,2.417718e+01
1651,2000-02-10 22:19:06.133000,264.028000,2.464181e+01,2.455975e+01,2.463498e+01,2.450500e+01,2.451185e+01,2.416929e+01
1652,2000-02-10 22:19:06.293000,264.188000,2.473747e+01,2.460079e+01,2.458711e+01,2.450500e+01,2.451869e+01,2.416020e+01
1653,2000-02-10 22:19:06.454000,264.349000,2.458711e+01,2.468282e+01,2.455975e+01,2.457343e+01,2.445708e+01,2.415762e+01
1654,2000-02-10 22:19:06.614000,264.509000,2.457343e+01,2.455975e+01,2.453238e+01,2.453922e+01,2.447077e+01,2.416063e+01
1655,2000-02-10 22:19:06.774000,264.669000,2.455975e+01,2.458027e+01,2.455291e+01,2.451869e+01,2.438172e+01,2.414095e+01
1656,2000-02-10 22:19:06.933000,264.828000,2.462130e+01,2.457343e+01,2.447762e+01,2.466232e+01,2.445708e+01,2.413952e+01
1657,2000-02-10 22:19:07.094000,264.989000,2.461447e+01,2.453922e+01,2.448447e+01,2.451869e+01,2.442283e+01,2.413225e+01
1658,2000-02-10 22:19:07.254000,265.149000,2.458711e+01,2.455291e+01,2.443653e+01,2.464865e+01,2.441598e+01,2.412733e+01
1659,2000-02-10 22:19:07.414000,265.309000,2.458027e+01,2.456659e+01,2.451185e+01,2.449131e+01,2.438172e+01,2.412678e+01
1660,2000-02-10 22:19:07.574000,265.469000,2.451869e+01,2.458027e+01,2.443653e+01,2.451869e+01,2.442283e+01,2.412378e+01
1661,2000-02-10 22:19:07.734000,265.629000,2.456659e+01,2.452554e+01,2.444338e+01,2.451869e+01,2.440228e+01,2.410786e+01
1662,2000-02-10 22:19:07.894000,265.789000,2.455291e+01,2.455975e+01,2.444338e+01,2.445023e+01,2.439543e+01,2.409755e+01
1663,2000-02-10 22:19:08.054000,265.949000,2.449816e+01,2.449816e+01,2.440228e+01,2.445023e+01,2.443653e+01,2.408478e+01
1664,2000-02-10 22:19:08.214000,266.109000,2.450500e+01,2.451869e+01,2.440228e+01,2.445023e+01,2.443653e+01,2.407568e+01
1665,2000-02-10 22:19:08.374000,266.269000,2.444338e+01,2.452554e+01,2.438172e+01,2.442283e+01,2.434060e+01,2.406324e+01
1666,2000-02-10 22:19:08.534000,266.429000,2.452554e+01,2.442968e+01,2.450500e+01,2.448447e+01,2.438858e+01,2.405975e+01
1667,2000-02-10 22:19:08.694000,266.589000,2.456659e+01,2.445708e+01,2.437487e+01,2.449816e+01,2.434060e+01,2.405462e+01
1668,2000-02-10 22:19:08.854000,266.749000,2.451185e+01,2.451869e+01,2.447762e+01,2.444338e+01,2.445023e+01,2.405071e+01
1669,2000-02-10 22:19:09.014000,266.909000,2.452554e+01,2.444338e+01,2.439543e+01,2.442968e+01,2.438858e+01,2.405090e+01
1670,2000-02-10 22:19:09.174000,267.069000,2.454607e+01,2.448447e+01,2.449131e+01,2.437487e+01,2.435431e+01,2.404292e+01
1671,2000-02-10 22:19:09.334000,267.229000,2.455975e+01,2.442968e+01,2.440228e+01,2.434745e+01,2.433374e+01,2.403086e+01
1672,2000-02-10 22:19:09.494000,267.389000,2.446393e+01,2.438172e+01,2.440913e+01,2.437487e+01,2.430631e+01,2.403119e+01
1673,2000-02-10 22:19:09.654000,267.549000,2.439543e+01,2.440913e+01,2.447762e+01,2.435431e+01,2.428574e+01,2.402000e+01
1674,2000-02-10 22:19:09.814000,267.709000,2.442283e+01,2.441598e+01,2.440913e+01,2.439543e+01,2.433374e+01,2.401924e+01
1675,2000-02-10 22:19:09.974000,267.869000,2.443653e+01,2.442968e+01,2.432003e+01,2.444338e+01,2.425143e+01,2.401321e+01
1676,2000-02-10 22:19:10.134000,268.029000,2.455291e+01,2.435431e+01,2.437487e+01,2.437487e+01,2.428574e+01,2.400473e+01
1677,2000-02-10 22:19:10.294000,268.189000,2.438858e+01,2.440228e+01,2.439543e+01,2.438172e+01,2.427202e+01,2.400013e+01
1678,2000-02-10 22:19:10.454000,268.349000,2.453238e+01,2.438172e+01,2.434060e+01,2.432689e+01,2.426516e+01,2.399265e+01
1679,2000-02-10 22:19:10.614000,268.509000,2.445023e+01,2.445708e+01,2.445708e+01,2.441598e+01,2.434060e+01,2.399675e+01
1680,2000-02-10 22:19:10.774000,268.669000,2.455291e+01,2.443653e+01,2.432003e+01,2.437487e+01,2.427202e+01,2.400822e+01
1681,2000-02-10 22:19:10.934000,268.829000,2.442968e+01,2.450500e+01,2.433374e+01,2.435431e+01,2.432689e+01,2.401098e+01
1682,2000-02-10 22:19:11.094000,268.989000,2.445708e+01,2.436116e+01,2.441598e+01,2.435431e+01,2.429259e+01,2.400494e+01
1683,2000-02-10 22:19:11.254000,269.149000,2.445708e+01,2.447762e+01,2.430631e+01,2.432689e+01,2.434745e+01,2.400001e+01
1684,2000-02-10 22:19:11.414000,269.309000,2.434745e+01,2.436802e+01,2.434060e+01,2.440228e+01,2.427202e+01,2.398929e+01
1685,2000-02-10 22:19:11.574000,269.469000,2.439543e+01,2.442968e+01,2.436802e+01,2.436802e+01,2.432003e+01,2.398395e+01
1686,2000-02-10 22:19:11.734000,269.629000,2.440228e+01,2.443653e+01,2.434060e+01,2.439543e+01,2.429945e+01,2.398117e+01
1687,2000-02-10 22:19:11.894000,269.789000,2.438172e+01,2.442283e+01,2.431317e+01,2.435431e+01,2.429945e+01,2.397617e+01
1688,2000-02-10 22:19:12.054000,269.949000,2.438172e+01,2.439543e+01,2.425143e+01,2.429945e+01,2.427202e+01,2.396750e+01
1689,2000-02-10 22:19:12.214000,270.109000,2.435431e+01,2.437487e+01,2.430631e+01,2.432689e+01,2.429259e+01,2.397145e+01
1690,2000-02-10 22:19:12.374000,270.269000,2.429945e+01,2.434745e+01,2.427202e+01,2.432003e+01,2.425830e+01,2.396634e+01
1691,2000-02-10 22:19:12.534000,270.429000,2.432689e+01,2.438172e+01,2.428574e+01,2.425830e+01,2.422398e+01,2.395280e+01
1692,2000-02-10 22:19:12.694000,270.589000,2.443653e+01,2.433374e+01,2.419653e+01,2.429945e+01,2.424457e+01,2.395583e+01
1693,2000-02-10 22:19:12.854000,270.749000,2.431317e+01,2.432689e+01,2.421026e+01,2.427888e+01,2.423771e+01,2.393083e+01
1694,2000-02-10 22:19:13.014000,270.909000,2.431317e+01,2.439543e+01,2.423771e+01,2.423771e+01,2.421026e+01,2.392817e+01
1695,2000-02-10 22:19:13.174000,271.069000,2.432003e+01,2.433374e+01,2.420339e+01,2.425143e+01,2.424457e+01,2.392435e+01
1696,2000-02-10 22:19:13.334000,271.229000,2.433374e+01,2.430631e+01,2.430631e+01,2.421026e+01,2.424457e+01,2.392243e+01
1697,2000-02-10 22:19:13.494000,271.389000,2.438858e+01,2.427888e+01,2.421712e+01,2.422398e+01,2.419653e+01,2.391713e+01
1698,2000-02-10 22:19:13.654000,271.549000,2.436116e+01,2.429945e+01,2.424457e+01,2.421026e+01,2.418280e+01,2.390891e+01
1699,2000-02-10 22:19:13.814000,271.709000,2.427202e+01,2.425830e+01,2.419653e+01,2.430631e+01,2.420339e+01,2.390150e+01
1700,2000-02-10 22:19:13.974000,271.869000,2.429259e+01,2.430631e+01,2.425830e+01,2.434060e+01,2.429259e+01,2.390180e+01
1701,2000-02-10 22:19:14.134000,272.029000,2.427888e+01,2.432689e+01,2.426516e+01,2.420339e+01,2.420339e+01,2.390067e+01
1702,2000-02-10 22:19:14.294000,272.189000,2.427888e+01,2.426516e+01,2.419653e+01,2.421712e+01,2.419653e+01,2.389303e+01
1703,2000-02-10 22:19:14.454000,272.349000,2.438858e+01,2.429945e+01,2.424457e+01,2.424457e+01,2.421026e+01,2.389067e+01
