frame,abstime,reltime,april3_microphoneBoardA_4.seq:Rectangle 1 [C]:max,april3_microphoneBoardA_4.seq:Polygon 1 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 2 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 3 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 4 [C]:max,april3_microphoneBoardA_4.seq:Rectangle 5 [C]:mean
2424,2000-02-03 07:37:34.528000,387.720000,2.454607e+01,2.443653e+01,2.428574e+01,2.429259e+01,2.462814e+01,2.394945e+01
2425,2000-02-03 07:37:34.688000,387.880000,2.453238e+01,2.442283e+01,2.421026e+01,2.423085e+01,2.467599e+01,2.395263e+01
2426,2000-02-03 07:37:34.848000,388.040000,2.466232e+01,2.441598e+01,2.421026e+01,2.416906e+01,2.466915e+01,2.395185e+01
2427,2000-02-03 07:37:35.008000,388.200000,2.455975e+01,2.440913e+01,2.423085e+01,2.418280e+01,2.464865e+01,2.394600e+01
2428,2000-02-03 07:37:35.168000,388.360000,2.455975e+01,2.438172e+01,2.413472e+01,2.420339e+01,2.471698e+01,2.394735e+01
2429,2000-02-03 07:37:35.328000,388.520000,2.461447e+01,2.444338e+01,2.431317e+01,2.420339e+01,2.475796e+01,2.394864e+01
2430,2000-02-03 07:37:35.488000,388.680000,2.457343e+01,2.440228e+01,2.424457e+01,2.424457e+01,2.477844e+01,2.394429e+01
2431,2000-02-03 07:37:35.648000,388.840000,2.465549e+01,2.445708e+01,2.409350e+01,2.420339e+01,2.477162e+01,2.394833e+01
2432,2000-02-03 07:37:35.808000,389.000000,2.453922e+01,2.447077e+01,2.416220e+01,2.430631e+01,2.470332e+01,2.394591e+01
2433,2000-02-03 07:37:35.968000,389.160000,2.451869e+01,2.444338e+01,2.419653e+01,2.423771e+01,2.470332e+01,2.393223e+01
2434,2000-02-03 07:37:36.128000,389.320000,2.445023e+01,2.439543e+01,2.407288e+01,2.410724e+01,2.471698e+01,2.390416e+01
2435,2000-02-03 07:37:36.288000,389.480000,2.449816e+01,2.438858e+01,2.415533e+01,2.411411e+01,2.471698e+01,2.390141e+01
2436,2000-02-03 07:37:36.448000,389.640000,2.449131e+01,2.438858e+01,2.420339e+01,2.411411e+01,2.461447e+01,2.389584e+01
2437,2000-02-03 07:37:36.608000,389.800000,2.448447e+01,2.440913e+01,2.421026e+01,2.420339e+01,2.455291e+01,2.390483e+01
2438,2000-02-03 07:37:36.768000,389.960000,2.456659e+01,2.442968e+01,2.423771e+01,2.415533e+01,2.450500e+01,2.390412e+01
2439,2000-02-03 07:37:36.928000,390.120000,2.444338e+01,2.443653e+01,2.408663e+01,2.414159e+01,2.455291e+01,2.390019e+01
2440,2000-02-03 07:37:37.088000,390.280000,2.450500e+01,2.437487e+01,2.425143e+01,2.416220e+01,2.461447e+01,2.390199e+01
2441,2000-02-03 07:37:37.248000,390.440000,2.449131e+01,2.434060e+01,2.415533e+01,2.416906e+01,2.453922e+01,2.389702e+01
2442,2000-02-03 07:37:37.408000,390.600000,2.451185e+01,2.435431e+01,2.418280e+01,2.412098e+01,2.449131e+01,2.390474e+01
2443,2000-02-03 07:37:37.568000,390.760000,2.445023e+01,2.439543e+01,2.417593e+01,2.418280e+01,2.458711e+01,2.390289e+01
2444,2000-02-03 07:37:37.728000,390.920000,2.448447e+01,2.440228e+01,2.418280e+01,2.423085e+01,2.462814e+01,2.390536e+01
2445,2000-02-03 07:37:37.888000,391.080000,2.454607e+01,2.439543e+01,2.425143e+01,2.414846e+01,2.454607e+01,2.389837e+01
2446,2000-02-03 07:37:38.048000,391.240000,2.449131e+01,2.442283e+01,2.425830e+01,2.421712e+01,2.467599e+01,2.389937e+01
2447,2000-02-03 07:37:38.209000,391.401000,2.445023e+01,2.436116e+01,2.421712e+01,2.416220e+01,2.458027e+01,2.388747e+01
2448,2000-02-03 07:37:38.368000,391.560000,2.452554e+01,2.442968e+01,2.423771e+01,2.412098e+01,2.463498e+01,2.388579e+01
2449,2000-02-03 07:37:38.528000,391.720000,2.451185e+01,2.433374e+01,2.420339e+01,2.410724e+01,2.454607e+01,2.388533e+01
2450,2000-02-03 07:37:38.688000,391.880000,2.449816e+01,2.433374e+01,2.429945e+01,2.410724e+01,2.462130e+01,2.388864e+01
2451,2000-02-03 07:37:38.848000,392.040000,2.454607e+01,2.434060e+01,2.419653e+01,2.412785e+01,2.449131e+01,2.388347e+01
2452,2000-02-03 07:37:39.008000,392.200000,2.449131e+01,2.442283e+01,2.414159e+01,2.416220e+01,2.441598e+01,2.388876e+01
2453,2000-02-03 07:37:39.169000,392.361000,2.449816e+01,2.439543e+01,2.415533e+01,2.412098e+01,2.457343e+01,2.388656e+01
2454,2000-02-03 07:37:39.329000,392.521000,2.452554e+01,2.433374e+01,2.419653e+01,2.412098e+01,2.447077e+01,2.387783e+01
2455,2000-02-03 07:37:39.489000,392.681000,2.450500e+01,2.443653e+01,2.423771e+01,2.411411e+01,2.453922e+01,2.389071e+01
2456,2000-02-03 07:37:39.649000,392.841000,2.451185e+01,2.437487e+01,2.417593e+01,2.418966e+01,2.458027e+01,2.388776e+01
2457,2000-02-03 07:37:39.809000,393.001000,2.448447e+01,2.447762e+01,2.421026e+01,2.411411e+01,2.453922e+01,2.389472e+01
2458,2000-02-03 07:37:39.969000,393.161000,2.449131e+01,2.442283e+01,2.414846e+01,2.414846e+01,2.451185e+01,2.390032e+01
2459,2000-02-03 07:37:40.129000,393.321000,2.446393e+01,2.430631e+01,2.420339e+01,2.414846e+01,2.452554e+01,2.388496e+01
2460,2000-02-03 07:37:40.289000,393.481000,2.449131e+01,2.442283e+01,2.421026e+01,2.413472e+01,2.461447e+01,2.386556e+01
2461,2000-02-03 07:37:40.449000,393.641000,2.445708e+01,2.444338e+01,2.421026e+01,2.406601e+01,2.461447e+01,2.386392e+01
2462,2000-02-03 07:37:40.609000,393.801000,2.447077e+01,2.437487e+01,2.414159e+01,2.417593e+01,2.456659e+01,2.385909e+01
2463,2000-02-03 07:37:40.769000,393.961000,2.441598e+01,2.437487e+01,2.412098e+01,2.408663e+01,2.458711e+01,2.385790e+01
2464,2000-02-03 07:37:40.929000,394.121000,2.441598e+01,2.437487e+01,2.412785e+01,2.416220e+01,2.465549e+01,2.386175e+01
2465,2000-02-03 07:37:41.089000,394.281000,2.451185e+01,2.438858e+01,2.423085e+01,2.413472e+01,2.468965e+01,2.386394e+01
2466,2000-02-03 07:37:41.249000,394.441000,2.449816e+01,2.429945e+01,2.427202e+01,2.410037e+01,2.455975e+01,2.386022e+01
2467,2000-02-03 07:37:41.409000,394.601000,2.448447e+01,2.432689e+01,2.416906e+01,2.405913e+01,2.448447e+01,2.385940e+01
2468,2000-02-03 07:37:41.569000,394.761000,2.453238e+01,2.425830e+01,2.412098e+01,2.407288e+01,2.453238e+01,2.386138e+01
2469,2000-02-03 07:37:41.729000,394.921000,2.449816e+01,2.427202e+01,2.414159e+01,2.412098e+01,2.442968e+01,2.385540e+01
2470,2000-02-03 07:37:41.889000,395.081000,2.440913e+01,2.439543e+01,2.407288e+01,2.414159e+01,2.453922e+01,2.385694e+01
2471,2000-02-03 07:37:42.049000,395.241000,2.443653e+01,2.426516e+01,2.414159e+01,2.416906e+01,2.458027e+01,2.385705e+01
2472,2000-02-03 07:37:42.209000,395.401000,2.447762e+01,2.432003e+01,2.410037e+01,2.406601e+01,2.449816e+01,2.384756e+01
2473,2000-02-03 07:37:42.369000,395.561000,2.445708e+01,2.431317e+01,2.414846e+01,2.405913e+01,2.458711e+01,2.382109e+01
2474,2000-02-03 07:37:42.529000,395.721000,2.443653e+01,2.430631e+01,2.409350e+01,2.403163e+01,2.453922e+01,2.382210e+01
2475,2000-02-03 07:37:42.689000,395.881000,2.442968e+01,2.429945e+01,2.414159e+01,2.405226e+01,2.461447e+01,2.381709e+01
2476,2000-02-03 07:37:42.849000,396.041000,2.443653e+01,2.425143e+01,2.410724e+01,2.404538e+01,2.459395e+01,2.382297e+01
2477,2000-02-03 07:37:43.009000,396.201000,2.437487e+01,2.429259e+01,2.401788e+01,2.403851e+01,2.447762e+01,2.382248e+01
2478,2000-02-03 07:37:43.169000,396.361000,2.434745e+01,2.437487e+01,2.410724e+01,2.404538e+01,2.444338e+01,2.381910e+01
2479,2000-02-03 07:37:43.329000,396.521000,2.441598e+01,2.433374e+01,2.404538e+01,2.399725e+01,2.453238e+01,2.381149e+01
2480,2000-02-03 07:37:43.489000,396.681000,2.443653e+01,2.435431e+01,2.405226e+01,2.403851e+01,2.458711e+01,2.381751e+01
2481,2000-02-03 07:37:43.649000,396.841000,2.445708e+01,2.439543e+01,2.401788e+01,2.408663e+01,2.457343e+01,2.381969e+01
2482,2000-02-03 07:37:43.809000,397.001000,2.439543e+01,2.429259e+01,2.412098e+01,2.405913e+01,2.434060e+01,2.381783e+01
2483,2000-02-03 07:37:43.969000,397.161000,2.440228e+01,2.432003e+01,2.402476e+01,2.411411e+01,2.451185e+01,2.381871e+01
2484,2000-02-03 07:37:44.129000,397.321000,2.438172e+01,2.435431e+01,2.421712e+01,2.407975e+01,2.438172e+01,2.381437e+01
2485,2000-02-03 07:37:44.289000,397.481000,2.436802e+01,2.428574e+01,2.414846e+01,2.409350e+01,2.449816e+01,2.381833e+01
2486,2000-02-03 07:37:44.449000,397.641000,2.441598e+01,2.432003e+01,2.405226e+01,2.404538e+01,2.453922e+01,2.381891e+01
2487,2000-02-03 07:37:44.609000,397.801000,2.444338e+01,2.429259e+01,2.407288e+01,2.408663e+01,2.455291e+01,2.381831e+01
2488,2000-02-03 07:37:44.769000,397.961000,2.439543e+01,2.427888e+01,2.405913e+01,2.406601e+01,2.455975e+01,2.381464e+01
2489,2000-02-03 07:37:44.929000,398.121000,2.445023e+01,2.425143e+01,2.414159e+01,2.407288e+01,2.443653e+01,2.381331e+01
2490,2000-02-03 07:37:45.089000,398.281000,2.446393e+01,2.429259e+01,2.404538e+01,2.412785e+01,2.449131e+01,2.381499e+01
2491,2000-02-03 07:37:45.249000,398.441000,2.436116e+01,2.426516e+01,2.405913e+01,2.410037e+01,2.451185e+01,2.381160e+01
2492,2000-02-03 07:37:45.409000,398.601000,2.440228e+01,2.427202e+01,2.402476e+01,2.407288e+01,2.446393e+01,2.381255e+01
2493,2000-02-03 07:37:45.569000,398.761000,2.442283e+01,2.440228e+01,2.407288e+01,2.416906e+01,2.453238e+01,2.384645e+01
2494,2000-02-03 07:37:45.729000,398.921000,2.448447e+01,2.442283e+01,2.410037e+01,2.415533e+01,2.458027e+01,2.385359e+01
2495,2000-02-03 07:37:45.889000,399.081000,2.441598e+01,2.432003e+01,2.414159e+01,2.420339e+01,2.452554e+01,2.385359e+01
2496,2000-02-03 07:37:46.049000,399.241000,2.441598e+01,2.436116e+01,2.411411e+01,2.411411e+01,2.456659e+01,2.385312e+01
2497,2000-02-03 07:37:46.209000,399.401000,2.441598e+01,2.440228e+01,2.407288e+01,2.423085e+01,2.455975e+01,2.386542e+01
2498,2000-02-03 07:37:46.369000,399.561000,2.445708e+01,2.435431e+01,2.407975e+01,2.418966e+01,2.458027e+01,2.386041e+01
2499,2000-02-03 07:37:46.529000,399.721000,2.445023e+01,2.437487e+01,2.410724e+01,2.423771e+01,2.458027e+01,2.385381e+01
2500,2000-02-03 07:37:46.689000,399.881000,2.453922e+01,2.436116e+01,2.421026e+01,2.418966e+01,2.451185e+01,2.385734e+01
2501,2000-02-03 07:37:46.849000,400.041000,2.446393e+01,2.434745e+01,2.415533e+01,2.423771e+01,2.466232e+01,2.385877e+01
2502,2000-02-03 07:37:47.009000,400.201000,2.438172e+01,2.436802e+01,2.414159e+01,2.414159e+01,2.460079e+01,2.385249e+01
2503,2000-02-03 07:37:47.169000,400.361000,2.440913e+01,2.438172e+01,2.411411e+01,2.408663e+01,2.461447e+01,2.384982e+01
2504,2000-02-03 07:37:47.329000,400.521000,2.446393e+01,2.432003e+01,2.412098e+01,2.408663e+01,2.462130e+01,2.385373e+01
2505,2000-02-03 07:37:47.489000,400.681000,2.446393e+01,2.434060e+01,2.412785e+01,2.418280e+01,2.461447e+01,2.385220e+01
2506,2000-02-03 07:37:47.649000,400.841000,2.441598e+01,2.431317e+01,2.405226e+01,2.421026e+01,2.452554e+01,2.385558e+01
2507,2000-02-03 07:37:47.809000,401.001000,2.448447e+01,2.432689e+01,2.405913e+01,2.418966e+01,2.452554e+01,2.384904e+01
2508,2000-02-03 07:37:47.969000,401.161000,2.443653e+01,2.433374e+01,2.413472e+01,2.419653e+01,2.459395e+01,2.384431e+01
2509,2000-02-03 07:37:48.129000,401.321000,2.440913e+01,2.436802e+01,2.407975e+01,2.414846e+01,2.470332e+01,2.384984e+01
2510,2000-02-03 07:37:48.289000,401.481000,2.445708e+01,2.432003e+01,2.414159e+01,2.412785e+01,2.470332e+01,2.384869e+01
2511,2000-02-03 07:37:48.449000,401.641000,2.441598e+01,2.437487e+01,2.410037e+01,2.411411e+01,2.462814e+01,2.384839e+01
2512,2000-02-03 07:37:48.610000,401.802000,2.440913e+01,2.436116e+01,2.415533e+01,2.413472e+01,2.463498e+01,2.384553e+01
2513,2000-02-03 07:37:48.770000,401.962000,2.438172e+01,2.436802e+01,2.406601e+01,2.409350e+01,2.452554e+01,2.384131e+01
2514,2000-02-03 07:37:48.930000,402.122000,2.442283e+01,2.437487e+01,2.403851e+01,2.413472e+01,2.462130e+01,2.384223e+01
2515,2000-02-03 07:37:49.089000,402.281000,2.442283e+01,2.435431e+01,2.414159e+01,2.414846e+01,2.457343e+01,2.384038e+01
2516,2000-02-03 07:37:49.250000,402.442000,2.445708e+01,2.436802e+01,2.416220e+01,2.415533e+01,2.455291e+01,2.384500e+01
2517,2000-02-03 07:37:49.410000,402.602000,2.444338e+01,2.425830e+01,2.412098e+01,2.421026e+01,2.461447e+01,2.383917e+01
2518,2000-02-03 07:37:49.570000,402.762000,2.435431e+01,2.439543e+01,2.414846e+01,2.414846e+01,2.462814e+01,2.383729e+01
2519,2000-02-03 07:37:49.730000,402.922000,2.440228e+01,2.438172e+01,2.405913e+01,2.412098e+01,2.464181e+01,2.383744e+01
2520,2000-02-03 07:37:49.890000,403.082000,2.447762e+01,2.432689e+01,2.412785e+01,2.414846e+01,2.465549e+01,2.383283e+01
2521,2000-02-03 07:37:50.050000,403.242000,2.442283e+01,2.437487e+01,2.410037e+01,2.405913e+01,2.455975e+01,2.383107e+01
2522,2000-02-03 07:37:50.210000,403.402000,2.438172e+01,2.434060e+01,2.412785e+01,2.419653e+01,2.460079e+01,2.383666e+01
2523,2000-02-03 07:37:50.370000,403.562000,2.439543e+01,2.436802e+01,2.407288e+01,2.412098e+01,2.454607e+01,2.383345e+01
2524,2000-02-03 07:37:50.530000,403.722000,2.444338e+01,2.431317e+01,2.414846e+01,2.418280e+01,2.468282e+01,2.383360e+01
2525,2000-02-03 07:37:50.690000,403.882000,2.444338e+01,2.441598e+01,2.407288e+01,2.406601e+01,2.453238e+01,2.383702e+01
2526,2000-02-03 07:37:50.850000,404.042000,2.457343e+01,2.441598e+01,2.405913e+01,2.414159e+01,2.453238e+01,2.383631e+01
2527,2000-02-03 07:37:51.010000,404.202000,2.446393e+01,2.438172e+01,2.411411e+01,2.407288e+01,2.449816e+01,2.383921e+01
2528,2000-02-03 07:37:51.170000,404.362000,2.450500e+01,2.432003e+01,2.400413e+01,2.410037e+01,2.465549e+01,2.384219e+01
2529,2000-02-03 07:37:51.330000,404.522000,2.446393e+01,2.441598e+01,2.413472e+01,2.412098e+01,2.455975e+01,2.383635e+01
2530,2000-02-03 07:37:51.490000,404.682000,2.443653e+01,2.433374e+01,2.408663e+01,2.412098e+01,2.458027e+01,2.383923e+01
2531,2000-02-03 07:37:51.650000,404.842000,2.446393e+01,2.429945e+01,2.402476e+01,2.413472e+01,2.460763e+01,2.384105e+01
2532,2000-02-03 07:37:51.810000,405.002000,2.449816e+01,2.433374e+01,2.415533e+01,2.409350e+01,2.451869e+01,2.383930e+01
2533,2000-02-03 07:37:51.970000,405.162000,2.444338e+01,2.440228e+01,2.414846e+01,2.414159e+01,2.445708e+01,2.383639e+01
2534,2000-02-03 07:37:52.130000,405.322000,2.442283e+01,2.431317e+01,2.412098e+01,2.409350e+01,2.451185e+01,2.383562e+01
2535,2000-02-03 07:37:52.290000,405.482000,2.445708e+01,2.427888e+01,2.418280e+01,2.416906e+01,2.450500e+01,2.384407e+01
2536,2000-02-03 07:37:52.450000,405.642000,2.450500e+01,2.427888e+01,2.406601e+01,2.411411e+01,2.458027e+01,2.384515e+01
2537,2000-02-03 07:37:52.610000,405.802000,2.446393e+01,2.429259e+01,2.409350e+01,2.412098e+01,2.461447e+01,2.383863e+01
2538,2000-02-03 07:37:52.770000,405.962000,2.441598e+01,2.430631e+01,2.418280e+01,2.409350e+01,2.459395e+01,2.384027e+01
2539,2000-02-03 07:37:52.930000,406.122000,2.444338e+01,2.429945e+01,2.418966e+01,2.414846e+01,2.451185e+01,2.384182e+01
2540,2000-02-03 07:37:53.090000,406.282000,2.445708e+01,2.431317e+01,2.418280e+01,2.410037e+01,2.459395e+01,2.384093e+01
2541,2000-02-03 07:37:53.250000,406.442000,2.451185e+01,2.427202e+01,2.410724e+01,2.415533e+01,2.462130e+01,2.384059e+01
2542,2000-02-03 07:37:53.410000,406.602000,2.444338e+01,2.434060e+01,2.411411e+01,2.410037e+01,2.461447e+01,2.384015e+01
2543,2000-02-03 07:37:53.570000,406.762000,2.444338e+01,2.432689e+01,2.407975e+01,2.408663e+01,2.445023e+01,2.383578e+01
2544,2000-02-03 07:37:53.730000,406.922000,2.450500e+01,2.437487e+01,2.408663e+01,2.409350e+01,2.447077e+01,2.383671e+01
2545,2000-02-03 07:37:53.890000,407.082000,2.445708e+01,2.437487e+01,2.412098e+01,2.412098e+01,2.454607e+01,2.382920e+01
2546,2000-02-03 07:37:54.050000,407.242000,2.449131e+01,2.431317e+01,2.410037e+01,2.414159e+01,2.462130e+01,2.383823e+01
2547,2000-02-03 07:37:54.210000,407.402000,2.442968e+01,2.431317e+01,2.410037e+01,2.412098e+01,2.462130e+01,2.384046e+01
2548,2000-02-03 07:37:54.370000,407.562000,2.443653e+01,2.433374e+01,2.409350e+01,2.408663e+01,2.471015e+01,2.383283e+01
2549,2000-02-03 07:37:54.530000,407.722000,2.454607e+01,2.436802e+01,2.410724e+01,2.423771e+01,2.456659e+01,2.386489e+01
2550,2000-02-03 07:37:54.690000,407.882000,2.448447e+01,2.442283e+01,2.425143e+01,2.417593e+01,2.461447e+01,2.387414e+01
2551,2000-02-03 07:37:54.850000,408.042000,2.450500e+01,2.434060e+01,2.423771e+01,2.408663e+01,2.464865e+01,2.387631e+01
2552,2000-02-03 07:37:55.010000,408.202000,2.447077e+01,2.442283e+01,2.428574e+01,2.410724e+01,2.465549e+01,2.386907e+01
2553,2000-02-03 07:37:55.170000,408.362000,2.445708e+01,2.432003e+01,2.421026e+01,2.412098e+01,2.466232e+01,2.386860e+01
2554,2000-02-03 07:37:55.330000,408.522000,2.451185e+01,2.435431e+01,2.423085e+01,2.416906e+01,2.451869e+01,2.387415e+01
2555,2000-02-03 07:37:55.490000,408.682000,2.453922e+01,2.434060e+01,2.418966e+01,2.410724e+01,2.462814e+01,2.387372e+01
2556,2000-02-03 07:37:55.650000,408.842000,2.454607e+01,2.438858e+01,2.418280e+01,2.414159e+01,2.458027e+01,2.387780e+01
2557,2000-02-03 07:37:55.810000,409.002000,2.451869e+01,2.443653e+01,2.421026e+01,2.414846e+01,2.462814e+01,2.392153e+01
2558,2000-02-03 07:37:55.970000,409.162000,2.453922e+01,2.448447e+01,2.423771e+01,2.425830e+01,2.474430e+01,2.393196e+01
2559,2000-02-03 07:37:56.130000,409.322000,2.456659e+01,2.438172e+01,2.422398e+01,2.418280e+01,2.462130e+01,2.392712e+01
2560,2000-02-03 07:37:56.290000,409.482000,2.453922e+01,2.457343e+01,2.423085e+01,2.417593e+01,2.471698e+01,2.393345e+01
2561,2000-02-03 07:37:56.450000,409.642000,2.453238e+01,2.442968e+01,2.418966e+01,2.416220e+01,2.470332e+01,2.393878e+01
2562,2000-02-03 07:37:56.610000,409.802000,2.454607e+01,2.440913e+01,2.423085e+01,2.418966e+01,2.457343e+01,2.393394e+01
2563,2000-02-03 07:37:56.770000,409.962000,2.454607e+01,2.434060e+01,2.424457e+01,2.421712e+01,2.473747e+01,2.392926e+01
2564,2000-02-03 07:37:56.930000,410.122000,2.453922e+01,2.446393e+01,2.426516e+01,2.410724e+01,2.473747e+01,2.393131e+01
2565,2000-02-03 07:37:57.090000,410.282000,2.456659e+01,2.442283e+01,2.428574e+01,2.414846e+01,2.452554e+01,2.392756e+01
2566,2000-02-03 07:37:57.250000,410.442000,2.450500e+01,2.440228e+01,2.416906e+01,2.417593e+01,2.465549e+01,2.393182e+01
2567,2000-02-03 07:37:57.410000,410.602000,2.455975e+01,2.442968e+01,2.423771e+01,2.415533e+01,2.467599e+01,2.393455e+01
2568,2000-02-03 07:37:57.570000,410.762000,2.456659e+01,2.442283e+01,2.428574e+01,2.412785e+01,2.467599e+01,2.393268e+01
2569,2000-02-03 07:37:57.730000,410.922000,2.456659e+01,2.435431e+01,2.425143e+01,2.416906e+01,2.467599e+01,2.392192e+01
2570,2000-02-03 07:37:57.890000,411.082000,2.453238e+01,2.442283e+01,2.423771e+01,2.412785e+01,2.460763e+01,2.391010e+01
2571,2000-02-03 07:37:58.050000,411.242000,2.451185e+01,2.435431e+01,2.418280e+01,2.412785e+01,2.463498e+01,2.391059e+01
2572,2000-02-03 07:37:58.211000,411.403000,2.453238e+01,2.442283e+01,2.420339e+01,2.422398e+01,2.452554e+01,2.391422e+01
2573,2000-02-03 07:37:58.371000,411.563000,2.458027e+01,2.438172e+01,2.422398e+01,2.416220e+01,2.454607e+01,2.390635e+01
2574,2000-02-03 07:37:58.531000,411.723000,2.447762e+01,2.453922e+01,2.423085e+01,2.417593e+01,2.463498e+01,2.390444e+01
2575,2000-02-03 07:37:58.690000,411.882000,2.445708e+01,2.438172e+01,2.432689e+01,2.413472e+01,2.468282e+01,2.390575e+01
2576,2000-02-03 07:37:58.850000,412.042000,2.454607e+01,2.440228e+01,2.434745e+01,2.416906e+01,2.465549e+01,2.390195e+01
2577,2000-02-03 07:37:59.010000,412.202000,2.455975e+01,2.442283e+01,2.413472e+01,2.412098e+01,2.473064e+01,2.390408e+01
2578,2000-02-03 07:37:59.171000,412.363000,2.452554e+01,2.441598e+01,2.416220e+01,2.422398e+01,2.465549e+01,2.391132e+01
2579,2000-02-03 07:37:59.331000,412.523000,2.447762e+01,2.436802e+01,2.420339e+01,2.418966e+01,2.472381e+01,2.390984e+01
2580,2000-02-03 07:37:59.491000,412.683000,2.451185e+01,2.444338e+01,2.420339e+01,2.412098e+01,2.466232e+01,2.391314e+01
2581,2000-02-03 07:37:59.651000,412.843000,2.458711e+01,2.439543e+01,2.414846e+01,2.422398e+01,2.467599e+01,2.391007e+01
2582,2000-02-03 07:37:59.811000,413.003000,2.453922e+01,2.442968e+01,2.428574e+01,2.416220e+01,2.458711e+01,2.390809e+01
2583,2000-02-03 07:37:59.971000,413.163000,2.447077e+01,2.440228e+01,2.425830e+01,2.411411e+01,2.457343e+01,2.388890e+01
2584,2000-02-03 07:38:00.131000,413.323000,2.450500e+01,2.436116e+01,2.414159e+01,2.417593e+01,2.465549e+01,2.387991e+01
2585,2000-02-03 07:38:00.291000,413.483000,2.442968e+01,2.432689e+01,2.418966e+01,2.409350e+01,2.461447e+01,2.387561e+01
2586,2000-02-03 07:38:00.451000,413.643000,2.449816e+01,2.443653e+01,2.420339e+01,2.407975e+01,2.451869e+01,2.387657e+01
2587,2000-02-03 07:38:00.611000,413.803000,2.445708e+01,2.429945e+01,2.410724e+01,2.411411e+01,2.452554e+01,2.387916e+01
2588,2000-02-03 07:38:00.771000,413.963000,2.443653e+01,2.435431e+01,2.419653e+01,2.409350e+01,2.442968e+01,2.387680e+01
2589,2000-02-03 07:38:00.931000,414.123000,2.451185e+01,2.433374e+01,2.420339e+01,2.412098e+01,2.448447e+01,2.388410e+01
2590,2000-02-03 07:38:01.091000,414.283000,2.450500e+01,2.429945e+01,2.429945e+01,2.415533e+01,2.451185e+01,2.387958e+01
2591,2000-02-03 07:38:01.251000,414.443000,2.451869e+01,2.436116e+01,2.412098e+01,2.413472e+01,2.463498e+01,2.387303e+01
2592,2000-02-03 07:38:01.411000,414.603000,2.441598e+01,2.430631e+01,2.413472e+01,2.415533e+01,2.460079e+01,2.383385e+01
2593,2000-02-03 07:38:01.571000,414.763000,2.449816e+01,2.429259e+01,2.409350e+01,2.411411e+01,2.461447e+01,2.383751e+01
2594,2000-02-03 07:38:01.731000,414.923000,2.449131e+01,2.441598e+01,2.416220e+01,2.413472e+01,2.445023e+01,2.383819e+01
2595,2000-02-03 07:38:01.891000,415.083000,2.449816e+01,2.433374e+01,2.414159e+01,2.418280e+01,2.446393e+01,2.383921e+01
2596,2000-02-03 07:38:02.051000,415.243000,2.447762e+01,2.433374e+01,2.412785e+01,2.414846e+01,2.447077e+01,2.383311e+01
2597,2000-02-03 07:38:02.211000,415.403000,2.451869e+01,2.425830e+01,2.412785e+01,2.416220e+01,2.444338e+01,2.382642e+01
2598,2000-02-03 07:38:02.371000,415.563000,2.445023e+01,2.427888e+01,2.415533e+01,2.408663e+01,2.436802e+01,2.382565e+01
2599,2000-02-03 07:38:02.531000,415.723000,2.441598e+01,2.440228e+01,2.418280e+01,2.410724e+01,2.440228e+01,2.382943e+01
2600,2000-02-03 07:38:02.691000,415.883000,2.445708e+01,2.432689e+01,2.412098e+01,2.414846e+01,2.438172e+01,2.382471e+01
2601,2000-02-03 07:38:02.851000,416.043000,2.442968e+01,2.429259e+01,2.408663e+01,2.415533e+01,2.440228e+01,2.382539e+01
