frame,abstime,reltime,april11_microphoneBoardA_0_2.seq:Rectangle 1 [C]:max,april11_microphoneBoardA_0_2.seq:Polygon 1 [C]:max,april11_microphoneBoardA_0_2.seq:Rectangle 2 [C]:max,april11_microphoneBoardA_0_2.seq:Rectangle 3 [C]:max,april11_microphoneBoardA_0_2.seq:Rectangle 4 [C]:max,april11_microphoneBoardA_0_2.seq:Rectangle 5 [C]:mean
1718,2000-02-10 22:10:40.122000,274.750000,2.417593e+01,2.418280e+01,2.416220e+01,2.434060e+01,2.414846e+01,2.380619e+01
1719,2000-02-10 22:10:40.282000,274.910000,2.416220e+01,2.416220e+01,2.409350e+01,2.428574e+01,2.406601e+01,2.379594e+01
1720,2000-02-10 22:10:40.442000,275.070000,2.415533e+01,2.416220e+01,2.412098e+01,2.432003e+01,2.406601e+01,2.379493e+01
1721,2000-02-10 22:10:40.602000,275.230000,2.416220e+01,2.414846e+01,2.410724e+01,2.426516e+01,2.407975e+01,2.379546e+01
1722,2000-02-10 22:10:40.762000,275.390000,2.418966e+01,2.416220e+01,2.408663e+01,2.425830e+01,2.404538e+01,2.379189e+01
1723,2000-02-10 22:10:40.922000,275.550000,2.425143e+01,2.418966e+01,2.404538e+01,2.427888e+01,2.413472e+01,2.378139e+01
1724,2000-02-10 22:10:41.082000,275.710000,2.411411e+01,2.423085e+01,2.408663e+01,2.435431e+01,2.399037e+01,2.377361e+01
1725,2000-02-10 22:10:41.242000,275.870000,2.412098e+01,2.412098e+01,2.409350e+01,2.414159e+01,2.406601e+01,2.376147e+01
1726,2000-02-10 22:10:41.402000,276.030000,2.419653e+01,2.415533e+01,2.406601e+01,2.419653e+01,2.402476e+01,2.376223e+01
1727,2000-02-10 22:10:41.562000,276.190000,2.417593e+01,2.408663e+01,2.403851e+01,2.418280e+01,2.402476e+01,2.375576e+01
1728,2000-02-10 22:10:41.722000,276.350000,2.406601e+01,2.418966e+01,2.405913e+01,2.418966e+01,2.402476e+01,2.375493e+01
1729,2000-02-10 22:10:41.882000,276.510000,2.414159e+01,2.419653e+01,2.407288e+01,2.413472e+01,2.397661e+01,2.374850e+01
1730,2000-02-10 22:10:42.042000,276.670000,2.418966e+01,2.410724e+01,2.413472e+01,2.406601e+01,2.396973e+01,2.374841e+01
1731,2000-02-10 22:10:42.202000,276.830000,2.414846e+01,2.427888e+01,2.407975e+01,2.412785e+01,2.408663e+01,2.377721e+01
1732,2000-02-10 22:10:42.362000,276.990000,2.414159e+01,2.417593e+01,2.412785e+01,2.418966e+01,2.401100e+01,2.377646e+01
1733,2000-02-10 22:10:42.522000,277.150000,2.420339e+01,2.414846e+01,2.406601e+01,2.421026e+01,2.404538e+01,2.376575e+01
1734,2000-02-10 22:10:42.682000,277.310000,2.414846e+01,2.414846e+01,2.405913e+01,2.423085e+01,2.404538e+01,2.376151e+01
1735,2000-02-10 22:10:42.842000,277.470000,2.414159e+01,2.423085e+01,2.407288e+01,2.423771e+01,2.405226e+01,2.375818e+01
1736,2000-02-10 22:10:43.002000,277.630000,2.407288e+01,2.416220e+01,2.406601e+01,2.415533e+01,2.406601e+01,2.375598e+01
1737,2000-02-10 22:10:43.162000,277.790000,2.406601e+01,2.416220e+01,2.403163e+01,2.416906e+01,2.403163e+01,2.375319e+01
1738,2000-02-10 22:10:43.322000,277.950000,2.405913e+01,2.407288e+01,2.405226e+01,2.430631e+01,2.410037e+01,2.374511e+01
1739,2000-02-10 22:10:43.482000,278.110000,2.412098e+01,2.409350e+01,2.401788e+01,2.416220e+01,2.405913e+01,2.373878e+01
1740,2000-02-10 22:10:43.642000,278.270000,2.410724e+01,2.409350e+01,2.399037e+01,2.423085e+01,2.402476e+01,2.374404e+01
1741,2000-02-10 22:10:43.802000,278.430000,2.409350e+01,2.410037e+01,2.405913e+01,2.416220e+01,2.408663e+01,2.373443e+01
1742,2000-02-10 22:10:43.962000,278.590000,2.408663e+01,2.403851e+01,2.405913e+01,2.418966e+01,2.398349e+01,2.372943e+01
1743,2000-02-10 22:10:44.122000,278.750000,2.410724e+01,2.412098e+01,2.403851e+01,2.416906e+01,2.403163e+01,2.376220e+01
1744,2000-02-10 22:10:44.282000,278.910000,2.413472e+01,2.423085e+01,2.414846e+01,2.419653e+01,2.407975e+01,2.378941e+01
1745,2000-02-10 22:10:44.442000,279.070000,2.414846e+01,2.413472e+01,2.403163e+01,2.407975e+01,2.403163e+01,2.378866e+01
1746,2000-02-10 22:10:44.602000,279.230000,2.411411e+01,2.413472e+01,2.400413e+01,2.424457e+01,2.405226e+01,2.378170e+01
1747,2000-02-10 22:10:44.762000,279.390000,2.405913e+01,2.411411e+01,2.406601e+01,2.434060e+01,2.401100e+01,2.377868e+01
1748,2000-02-10 22:10:44.922000,279.550000,2.410724e+01,2.413472e+01,2.403851e+01,2.428574e+01,2.407975e+01,2.377368e+01
1749,2000-02-10 22:10:45.082000,279.710000,2.410724e+01,2.410724e+01,2.399725e+01,2.414846e+01,2.402476e+01,2.376873e+01
1750,2000-02-10 22:10:45.242000,279.870000,2.415533e+01,2.418966e+01,2.403851e+01,2.416906e+01,2.410037e+01,2.376833e+01
1751,2000-02-10 22:10:45.402000,280.030000,2.412098e+01,2.414159e+01,2.406601e+01,2.417593e+01,2.408663e+01,2.376539e+01
1752,2000-02-10 22:10:45.562000,280.190000,2.410724e+01,2.415533e+01,2.406601e+01,2.409350e+01,2.399725e+01,2.375999e+01
1753,2000-02-10 22:10:45.722000,280.350000,2.404538e+01,2.409350e+01,2.407975e+01,2.421712e+01,2.399037e+01,2.375652e+01
1754,2000-02-10 22:10:45.882000,280.510000,2.420339e+01,2.417593e+01,2.412098e+01,2.425830e+01,2.406601e+01,2.381236e+01
1755,2000-02-10 22:10:46.042000,280.670000,2.414846e+01,2.422398e+01,2.412785e+01,2.416220e+01,2.413472e+01,2.384151e+01
1756,2000-02-10 22:10:46.202000,280.830000,2.431317e+01,2.425830e+01,2.419653e+01,2.434060e+01,2.412785e+01,2.388465e+01
1757,2000-02-10 22:10:46.362000,280.990000,2.429259e+01,2.438172e+01,2.421712e+01,2.434745e+01,2.413472e+01,2.390361e+01
1758,2000-02-10 22:10:46.522000,281.150000,2.421026e+01,2.418966e+01,2.417593e+01,2.443653e+01,2.412098e+01,2.389401e+01
1759,2000-02-10 22:10:46.684000,281.312000,2.423771e+01,2.426516e+01,2.419653e+01,2.436116e+01,2.417593e+01,2.390187e+01
1760,2000-02-10 22:10:46.842000,281.470000,2.426516e+01,2.417593e+01,2.417593e+01,2.438858e+01,2.418280e+01,2.389425e+01
1761,2000-02-10 22:10:47.002000,281.630000,2.423085e+01,2.423771e+01,2.414846e+01,2.433374e+01,2.414159e+01,2.387589e+01
1762,2000-02-10 22:10:47.162000,281.790000,2.416906e+01,2.424457e+01,2.424457e+01,2.429945e+01,2.415533e+01,2.388014e+01
1763,2000-02-10 22:10:47.322000,281.950000,2.423771e+01,2.421026e+01,2.414846e+01,2.439543e+01,2.411411e+01,2.386535e+01
1764,2000-02-10 22:10:47.482000,282.110000,2.418280e+01,2.422398e+01,2.412785e+01,2.426516e+01,2.410724e+01,2.385457e+01
1765,2000-02-10 22:10:47.643000,282.271000,2.427888e+01,2.421026e+01,2.414159e+01,2.431317e+01,2.422398e+01,2.384684e+01
1766,2000-02-10 22:10:47.802000,282.430000,2.416906e+01,2.418280e+01,2.409350e+01,2.425143e+01,2.407288e+01,2.384347e+01
1767,2000-02-10 22:10:47.962000,282.590000,2.413472e+01,2.417593e+01,2.405913e+01,2.436802e+01,2.412785e+01,2.383914e+01
1768,2000-02-10 22:10:48.122000,282.750000,2.421026e+01,2.417593e+01,2.403163e+01,2.433374e+01,2.406601e+01,2.382741e+01
1769,2000-02-10 22:10:48.282000,282.910000,2.417593e+01,2.415533e+01,2.414846e+01,2.419653e+01,2.420339e+01,2.383446e+01
1770,2000-02-10 22:10:48.443000,283.071000,2.421026e+01,2.413472e+01,2.410724e+01,2.425830e+01,2.409350e+01,2.382620e+01
1771,2000-02-10 22:10:48.602000,283.230000,2.425830e+01,2.416906e+01,2.410037e+01,2.423085e+01,2.410724e+01,2.381959e+01
1772,2000-02-10 22:10:48.762000,283.390000,2.423085e+01,2.423771e+01,2.414159e+01,2.439543e+01,2.418966e+01,2.381461e+01
1773,2000-02-10 22:10:48.922000,283.550000,2.413472e+01,2.409350e+01,2.411411e+01,2.423771e+01,2.405226e+01,2.381190e+01
1774,2000-02-10 22:10:49.083000,283.711000,2.414846e+01,2.410724e+01,2.408663e+01,2.432689e+01,2.410724e+01,2.381137e+01
1775,2000-02-10 22:10:49.243000,283.871000,2.411411e+01,2.405913e+01,2.406601e+01,2.425830e+01,2.404538e+01,2.380405e+01
1776,2000-02-10 22:10:49.403000,284.031000,2.412098e+01,2.405226e+01,2.405913e+01,2.421026e+01,2.403851e+01,2.377494e+01
1777,2000-02-10 22:10:49.563000,284.191000,2.403851e+01,2.418280e+01,2.405226e+01,2.421712e+01,2.405913e+01,2.376138e+01
1778,2000-02-10 22:10:49.723000,284.351000,2.403851e+01,2.407288e+01,2.399037e+01,2.429945e+01,2.399037e+01,2.375932e+01
1779,2000-02-10 22:10:49.883000,284.511000,2.407975e+01,2.422398e+01,2.401788e+01,2.421712e+01,2.405226e+01,2.375427e+01
1780,2000-02-10 22:10:50.043000,284.671000,2.401788e+01,2.405913e+01,2.400413e+01,2.424457e+01,2.405913e+01,2.374984e+01
1781,2000-02-10 22:10:50.203000,284.831000,2.405913e+01,2.407288e+01,2.399725e+01,2.408663e+01,2.403163e+01,2.374269e+01
1782,2000-02-10 22:10:50.363000,284.991000,2.410037e+01,2.405226e+01,2.410037e+01,2.418966e+01,2.401100e+01,2.374073e+01
1783,2000-02-10 22:10:50.523000,285.151000,2.404538e+01,2.409350e+01,2.398349e+01,2.418966e+01,2.398349e+01,2.370721e+01
1784,2000-02-10 22:10:50.683000,285.311000,2.400413e+01,2.399037e+01,2.396973e+01,2.416906e+01,2.396973e+01,2.370167e+01
1785,2000-02-10 22:10:50.843000,285.471000,2.403163e+01,2.396285e+01,2.394909e+01,2.420339e+01,2.396285e+01,2.369321e+01
1786,2000-02-10 22:10:51.003000,285.631000,2.403163e+01,2.397661e+01,2.391467e+01,2.410724e+01,2.403851e+01,2.368575e+01
1787,2000-02-10 22:10:51.163000,285.791000,2.406601e+01,2.408663e+01,2.399725e+01,2.412785e+01,2.393532e+01,2.368188e+01
1788,2000-02-10 22:10:51.323000,285.951000,2.409350e+01,2.395597e+01,2.399725e+01,2.421712e+01,2.395597e+01,2.368187e+01
1789,2000-02-10 22:10:51.483000,286.111000,2.396973e+01,2.399037e+01,2.402476e+01,2.423771e+01,2.397661e+01,2.367748e+01
1790,2000-02-10 22:10:51.643000,286.271000,2.405226e+01,2.394909e+01,2.396285e+01,2.416220e+01,2.394221e+01,2.367727e+01
1791,2000-02-10 22:10:51.803000,286.431000,2.407288e+01,2.398349e+01,2.392156e+01,2.415533e+01,2.397661e+01,2.366434e+01
1792,2000-02-10 22:10:51.963000,286.591000,2.402476e+01,2.402476e+01,2.393532e+01,2.416906e+01,2.401788e+01,2.366592e+01
1793,2000-02-10 22:10:52.123000,286.751000,2.410724e+01,2.398349e+01,2.396973e+01,2.412785e+01,2.394909e+01,2.366599e+01
1794,2000-02-10 22:10:52.283000,286.911000,2.395597e+01,2.396285e+01,2.388713e+01,2.401788e+01,2.392156e+01,2.365686e+01
1795,2000-02-10 22:10:52.443000,287.071000,2.410724e+01,2.392156e+01,2.396285e+01,2.414159e+01,2.393532e+01,2.365381e+01
1796,2000-02-10 22:10:52.603000,287.231000,2.396973e+01,2.395597e+01,2.390091e+01,2.414159e+01,2.388713e+01,2.364928e+01
1797,2000-02-10 22:10:52.763000,287.391000,2.393532e+01,2.395597e+01,2.390779e+01,2.419653e+01,2.394221e+01,2.364218e+01
1798,2000-02-10 22:10:52.923000,287.551000,2.400413e+01,2.397661e+01,2.385270e+01,2.415533e+01,2.404538e+01,2.363798e+01
1799,2000-02-10 22:10:53.083000,287.711000,2.400413e+01,2.394909e+01,2.386648e+01,2.414159e+01,2.388025e+01,2.363837e+01
1800,2000-02-10 22:10:53.243000,287.871000,2.409350e+01,2.395597e+01,2.384581e+01,2.412098e+01,2.383204e+01,2.362666e+01
1801,2000-02-10 22:10:53.403000,288.031000,2.393532e+01,2.396285e+01,2.385959e+01,2.409350e+01,2.407288e+01,2.362821e+01
1802,2000-02-10 22:10:53.563000,288.191000,2.400413e+01,2.399725e+01,2.391467e+01,2.411411e+01,2.392156e+01,2.362412e+01
1803,2000-02-10 22:10:53.723000,288.351000,2.395597e+01,2.394221e+01,2.383204e+01,2.413472e+01,2.390779e+01,2.362079e+01
1804,2000-02-10 22:10:53.883000,288.511000,2.394221e+01,2.399725e+01,2.386648e+01,2.406601e+01,2.388025e+01,2.364123e+01
1805,2000-02-10 22:10:54.043000,288.671000,2.394221e+01,2.391467e+01,2.388713e+01,2.408663e+01,2.396973e+01,2.364425e+01
1806,2000-02-10 22:10:54.203000,288.831000,2.396973e+01,2.399725e+01,2.386648e+01,2.408663e+01,2.399037e+01,2.363763e+01
1807,2000-02-10 22:10:54.363000,288.991000,2.396973e+01,2.396285e+01,2.385270e+01,2.398349e+01,2.389402e+01,2.363213e+01
1808,2000-02-10 22:10:54.523000,289.151000,2.392844e+01,2.390779e+01,2.388713e+01,2.410037e+01,2.385270e+01,2.363086e+01
1809,2000-02-10 22:10:54.683000,289.311000,2.399037e+01,2.394909e+01,2.401788e+01,2.414159e+01,2.389402e+01,2.362985e+01
1810,2000-02-10 22:10:54.843000,289.471000,2.401788e+01,2.391467e+01,2.392156e+01,2.412785e+01,2.390091e+01,2.362643e+01
1811,2000-02-10 22:10:55.003000,289.631000,2.395597e+01,2.399725e+01,2.385270e+01,2.415533e+01,2.388025e+01,2.362222e+01
1812,2000-02-10 22:10:55.163000,289.791000,2.401788e+01,2.391467e+01,2.384581e+01,2.414159e+01,2.386648e+01,2.361582e+01
1813,2000-02-10 22:10:55.323000,289.951000,2.392844e+01,2.391467e+01,2.391467e+01,2.414159e+01,2.387336e+01,2.362195e+01
1814,2000-02-10 22:10:55.483000,290.111000,2.388025e+01,2.391467e+01,2.394221e+01,2.401100e+01,2.394221e+01,2.361796e+01
1815,2000-02-10 22:10:55.643000,290.271000,2.390091e+01,2.396285e+01,2.393532e+01,2.400413e+01,2.399725e+01,2.360764e+01
1816,2000-02-10 22:10:55.803000,290.431000,2.388025e+01,2.388025e+01,2.387336e+01,2.407975e+01,2.388025e+01,2.361140e+01
1817,2000-02-10 22:10:55.963000,290.591000,2.386648e+01,2.386648e+01,2.387336e+01,2.401788e+01,2.392156e+01,2.357593e+01
1818,2000-02-10 22:10:56.123000,290.751000,2.382515e+01,2.383892e+01,2.380448e+01,2.407975e+01,2.382515e+01,2.356433e+01
1819,2000-02-10 22:10:56.283000,290.911000,2.391467e+01,2.389402e+01,2.381137e+01,2.397661e+01,2.384581e+01,2.358859e+01
1820,2000-02-10 22:10:56.443000,291.071000,2.389402e+01,2.385959e+01,2.382515e+01,2.403163e+01,2.383204e+01,2.359378e+01
1821,2000-02-10 22:10:56.603000,291.231000,2.394221e+01,2.390091e+01,2.392156e+01,2.394221e+01,2.385959e+01,2.359352e+01
1822,2000-02-10 22:10:56.763000,291.391000,2.388025e+01,2.396285e+01,2.383204e+01,2.407975e+01,2.388025e+01,2.359291e+01
1823,2000-02-10 22:10:56.923000,291.551000,2.388025e+01,2.394909e+01,2.383892e+01,2.405226e+01,2.390091e+01,2.358551e+01
1824,2000-02-10 22:10:57.083000,291.711000,2.391467e+01,2.390091e+01,2.388025e+01,2.392844e+01,2.385270e+01,2.358447e+01
1825,2000-02-10 22:10:57.243000,291.871000,2.388713e+01,2.385270e+01,2.388025e+01,2.403851e+01,2.386648e+01,2.357969e+01
1826,2000-02-10 22:10:57.403000,292.031000,2.388713e+01,2.386648e+01,2.386648e+01,2.401788e+01,2.383204e+01,2.357149e+01
1827,2000-02-10 22:10:57.564000,292.192000,2.385270e+01,2.395597e+01,2.380448e+01,2.398349e+01,2.379069e+01,2.356458e+01
1828,2000-02-10 22:10:57.723000,292.351000,2.385959e+01,2.381826e+01,2.389402e+01,2.404538e+01,2.385959e+01,2.355766e+01
1829,2000-02-10 22:10:57.884000,292.512000,2.388713e+01,2.385959e+01,2.381826e+01,2.399725e+01,2.382515e+01,2.355215e+01
1830,2000-02-10 22:10:58.043000,292.671000,2.383892e+01,2.383204e+01,2.392844e+01,2.390091e+01,2.379758e+01,2.355684e+01
1831,2000-02-10 22:10:58.203000,292.831000,2.382515e+01,2.382515e+01,2.384581e+01,2.396973e+01,2.383892e+01,2.354882e+01
1832,2000-02-10 22:10:58.364000,292.992000,2.388713e+01,2.380448e+01,2.379758e+01,2.396973e+01,2.379758e+01,2.354653e+01
1833,2000-02-10 22:10:58.524000,293.152000,2.384581e+01,2.383892e+01,2.389402e+01,2.390091e+01,2.381826e+01,2.353753e+01
1834,2000-02-10 22:10:58.684000,293.312000,2.384581e+01,2.388713e+01,2.379069e+01,2.391467e+01,2.376312e+01,2.353936e+01
1835,2000-02-10 22:10:58.844000,293.472000,2.386648e+01,2.386648e+01,2.378380e+01,2.390091e+01,2.382515e+01,2.353625e+01
1836,2000-02-10 22:10:59.004000,293.632000,2.385270e+01,2.380448e+01,2.382515e+01,2.404538e+01,2.383892e+01,2.353410e+01
1837,2000-02-10 22:10:59.164000,293.792000,2.377691e+01,2.376312e+01,2.377691e+01,2.402476e+01,2.377691e+01,2.352864e+01
1838,2000-02-10 22:10:59.324000,293.952000,2.387336e+01,2.382515e+01,2.379069e+01,2.402476e+01,2.379069e+01,2.352875e+01
1839,2000-02-10 22:10:59.484000,294.112000,2.389402e+01,2.389402e+01,2.383892e+01,2.405913e+01,2.383892e+01,2.358408e+01
1840,2000-02-10 22:10:59.644000,294.272000,2.386648e+01,2.385959e+01,2.384581e+01,2.409350e+01,2.385270e+01,2.359345e+01
1841,2000-02-10 22:10:59.804000,294.432000,2.386648e+01,2.384581e+01,2.385270e+01,2.417593e+01,2.387336e+01,2.358684e+01
1842,2000-02-10 22:10:59.964000,294.592000,2.396973e+01,2.386648e+01,2.385959e+01,2.392844e+01,2.385959e+01,2.358317e+01
1843,2000-02-10 22:11:00.124000,294.752000,2.393532e+01,2.389402e+01,2.382515e+01,2.391467e+01,2.382515e+01,2.357628e+01
1844,2000-02-10 22:11:00.284000,294.912000,2.384581e+01,2.381826e+01,2.382515e+01,2.399037e+01,2.387336e+01,2.357620e+01
1845,2000-02-10 22:11:00.444000,295.072000,2.388025e+01,2.399037e+01,2.378380e+01,2.392156e+01,2.381826e+01,2.357040e+01
1846,2000-02-10 22:11:00.604000,295.232000,2.390091e+01,2.389402e+01,2.387336e+01,2.401100e+01,2.385959e+01,2.360040e+01
1847,2000-02-10 22:11:00.764000,295.392000,2.392156e+01,2.386648e+01,2.384581e+01,2.403851e+01,2.390779e+01,2.360753e+01
1848,2000-02-10 22:11:00.924000,295.552000,2.389402e+01,2.386648e+01,2.396285e+01,2.409350e+01,2.382515e+01,2.360324e+01
1849,2000-02-10 22:11:01.084000,295.712000,2.389402e+01,2.394221e+01,2.386648e+01,2.407975e+01,2.383892e+01,2.359579e+01
1850,2000-02-10 22:11:01.244000,295.872000,2.385959e+01,2.390779e+01,2.379069e+01,2.399037e+01,2.385270e+01,2.359143e+01
1851,2000-02-10 22:11:01.404000,296.032000,2.395597e+01,2.390091e+01,2.385959e+01,2.404538e+01,2.384581e+01,2.359712e+01
1852,2000-02-10 22:11:01.564000,296.192000,2.390091e+01,2.389402e+01,2.381137e+01,2.400413e+01,2.383892e+01,2.358623e+01
1853,2000-02-10 22:11:01.724000,296.352000,2.385959e+01,2.384581e+01,2.379758e+01,2.396285e+01,2.388713e+01,2.357718e+01
1854,2000-02-10 22:11:01.884000,296.512000,2.388025e+01,2.390091e+01,2.390779e+01,2.410037e+01,2.392156e+01,2.359649e+01
1855,2000-02-10 22:11:02.044000,296.672000,2.390091e+01,2.385959e+01,2.379758e+01,2.400413e+01,2.392844e+01,2.359668e+01
1856,2000-02-10 22:11:02.204000,296.832000,2.396285e+01,2.395597e+01,2.379069e+01,2.396285e+01,2.393532e+01,2.359862e+01
1857,2000-02-10 22:11:02.364000,296.992000,2.393532e+01,2.394221e+01,2.386648e+01,2.401788e+01,2.382515e+01,2.359612e+01
1858,2000-02-10 22:11:02.524000,297.152000,2.389402e+01,2.399725e+01,2.392156e+01,2.404538e+01,2.390091e+01,2.359756e+01
1859,2000-02-10 22:11:02.684000,297.312000,2.389402e+01,2.389402e+01,2.395597e+01,2.417593e+01,2.387336e+01,2.358723e+01
1860,2000-02-10 22:11:02.844000,297.472000,2.385270e+01,2.385270e+01,2.381137e+01,2.405226e+01,2.382515e+01,2.357764e+01
1861,2000-02-10 22:11:03.004000,297.632000,2.393532e+01,2.386648e+01,2.380448e+01,2.399037e+01,2.390091e+01,2.358688e+01
1862,2000-02-10 22:11:03.164000,297.792000,2.394221e+01,2.391467e+01,2.380448e+01,2.405226e+01,2.388713e+01,2.359017e+01
1863,2000-02-10 22:11:03.324000,297.952000,2.388713e+01,2.392844e+01,2.382515e+01,2.388025e+01,2.387336e+01,2.358110e+01
1864,2000-02-10 22:11:03.484000,298.112000,2.386648e+01,2.382515e+01,2.381137e+01,2.393532e+01,2.396285e+01,2.357647e+01
1865,2000-02-10 22:11:03.644000,298.272000,2.400413e+01,2.385959e+01,2.379758e+01,2.386648e+01,2.381826e+01,2.356825e+01
1866,2000-02-10 22:11:03.804000,298.432000,2.389402e+01,2.394221e+01,2.381826e+01,2.401100e+01,2.386648e+01,2.358094e+01
1867,2000-02-10 22:11:03.964000,298.592000,2.405226e+01,2.402476e+01,2.381826e+01,2.407288e+01,2.383204e+01,2.361629e+01
1868,2000-02-10 22:11:04.124000,298.752000,2.392844e+01,2.392156e+01,2.381826e+01,2.401788e+01,2.385959e+01,2.361681e+01
1869,2000-02-10 22:11:04.284000,298.912000,2.393532e+01,2.387336e+01,2.385270e+01,2.401100e+01,2.388025e+01,2.361452e+01
1870,2000-02-10 22:11:04.444000,299.072000,2.388025e+01,2.394909e+01,2.381826e+01,2.394221e+01,2.385270e+01,2.360682e+01
1871,2000-02-10 22:11:04.604000,299.232000,2.392156e+01,2.390091e+01,2.379069e+01,2.401100e+01,2.401788e+01,2.361164e+01
1872,2000-02-10 22:11:04.764000,299.392000,2.383204e+01,2.399725e+01,2.381137e+01,2.396973e+01,2.387336e+01,2.360343e+01
1873,2000-02-10 22:11:04.924000,299.552000,2.394909e+01,2.389402e+01,2.381826e+01,2.400413e+01,2.385959e+01,2.360682e+01
1874,2000-02-10 22:11:05.084000,299.712000,2.395597e+01,2.395597e+01,2.379758e+01,2.402476e+01,2.385270e+01,2.360604e+01
1875,2000-02-10 22:11:05.244000,299.872000,2.397661e+01,2.388025e+01,2.392844e+01,2.403163e+01,2.386648e+01,2.359982e+01
1876,2000-02-10 22:11:05.404000,300.032000,2.390779e+01,2.385959e+01,2.379758e+01,2.410724e+01,2.382515e+01,2.359470e+01
1877,2000-02-10 22:11:05.564000,300.192000,2.388713e+01,2.391467e+01,2.379758e+01,2.408663e+01,2.385270e+01,2.359556e+01
1878,2000-02-10 22:11:05.724000,300.352000,2.399725e+01,2.392156e+01,2.383892e+01,2.396285e+01,2.394221e+01,2.359710e+01
1879,2000-02-10 22:11:05.884000,300.512000,2.393532e+01,2.386648e+01,2.387336e+01,2.405913e+01,2.381826e+01,2.357290e+01
1880,2000-02-10 22:11:06.044000,300.672000,2.390091e+01,2.380448e+01,2.375623e+01,2.389402e+01,2.381826e+01,2.355965e+01
1881,2000-02-10 22:11:06.204000,300.832000,2.390091e+01,2.389402e+01,2.377001e+01,2.399725e+01,2.394909e+01,2.355948e+01
1882,2000-02-10 22:11:06.364000,300.992000,2.386648e+01,2.385959e+01,2.377001e+01,2.398349e+01,2.379758e+01,2.357051e+01
1883,2000-02-10 22:11:06.524000,301.152000,2.383204e+01,2.385270e+01,2.377001e+01,2.396973e+01,2.384581e+01,2.357488e+01
1884,2000-02-10 22:11:06.684000,301.312000,2.387336e+01,2.388025e+01,2.382515e+01,2.399725e+01,2.386648e+01,2.356920e+01
1885,2000-02-10 22:11:06.845000,301.473000,2.385270e+01,2.382515e+01,2.384581e+01,2.399725e+01,2.387336e+01,2.356577e+01
1886,2000-02-10 22:11:07.004000,301.632000,2.386648e+01,2.378380e+01,2.382515e+01,2.404538e+01,2.382515e+01,2.357219e+01
1887,2000-02-10 22:11:07.165000,301.793000,2.385270e+01,2.380448e+01,2.385959e+01,2.395597e+01,2.381137e+01,2.356202e+01
1888,2000-02-10 22:11:07.325000,301.953000,2.380448e+01,2.383204e+01,2.379069e+01,2.389402e+01,2.387336e+01,2.354255e+01
1889,2000-02-10 22:11:07.485000,302.113000,2.390091e+01,2.381826e+01,2.379069e+01,2.401100e+01,2.380448e+01,2.353178e+01
1890,2000-02-10 22:11:07.645000,302.273000,2.392844e+01,2.387336e+01,2.376312e+01,2.393532e+01,2.377001e+01,2.352559e+01
1891,2000-02-10 22:11:07.805000,302.433000,2.390779e+01,2.385959e+01,2.370795e+01,2.389402e+01,2.379758e+01,2.352555e+01
1892,2000-02-10 22:11:07.965000,302.593000,2.389402e+01,2.375623e+01,2.379069e+01,2.391467e+01,2.375623e+01,2.351523e+01
1893,2000-02-10 22:11:08.125000,302.753000,2.390779e+01,2.375623e+01,2.370795e+01,2.383892e+01,2.376312e+01,2.351481e+01
1894,2000-02-10 22:11:08.285000,302.913000,2.382515e+01,2.383204e+01,2.374933e+01,2.401100e+01,2.379069e+01,2.352011e+01
1895,2000-02-10 22:11:08.445000,303.073000,2.378380e+01,2.381826e+01,2.377691e+01,2.403163e+01,2.385959e+01,2.352028e+01
1896,2000-02-10 22:11:08.605000,303.233000,2.386648e+01,2.384581e+01,2.375623e+01,2.400413e+01,2.377691e+01,2.351442e+01
1897,2000-02-10 22:11:08.765000,303.393000,2.380448e+01,2.377001e+01,2.383204e+01,2.402476e+01,2.381137e+01,2.351223e+01
1898,2000-02-10 22:11:08.925000,303.553000,2.383892e+01,2.379758e+01,2.372175e+01,2.395597e+01,2.377001e+01,2.351170e+01
1899,2000-02-10 22:11:09.085000,303.713000,2.378380e+01,2.379069e+01,2.378380e+01,2.412098e+01,2.377691e+01,2.350836e+01
1900,2000-02-10 22:11:09.245000,303.873000,2.378380e+01,2.374933e+01,2.377691e+01,2.393532e+01,2.374933e+01,2.350574e+01
1901,2000-02-10 22:11:09.405000,304.033000,2.375623e+01,2.377691e+01,2.372865e+01,2.388025e+01,2.374933e+01,2.350544e+01
1902,2000-02-10 22:11:09.565000,304.193000,2.381826e+01,2.377691e+01,2.381137e+01,2.402476e+01,2.388713e+01,2.350214e+01
1903,2000-02-10 22:11:09.725000,304.353000,2.383892e+01,2.375623e+01,2.369416e+01,2.392844e+01,2.380448e+01,2.349424e+01
1904,2000-02-10 22:11:09.885000,304.513000,2.381137e+01,2.379758e+01,2.374933e+01,2.390091e+01,2.381137e+01,2.352098e+01
1905,2000-02-10 22:11:10.045000,304.673000,2.388025e+01,2.374933e+01,2.374244e+01,2.394909e+01,2.383892e+01,2.351901e+01
1906,2000-02-10 22:11:10.205000,304.833000,2.381137e+01,2.376312e+01,2.371485e+01,2.396285e+01,2.391467e+01,2.352131e+01
1907,2000-02-10 22:11:10.365000,304.993000,2.380448e+01,2.374244e+01,2.376312e+01,2.391467e+01,2.378380e+01,2.351831e+01
1908,2000-02-10 22:11:10.525000,305.153000,2.379069e+01,2.380448e+01,2.381137e+01,2.392156e+01,2.385270e+01,2.351180e+01
