Board Type,Board Instance,Component,Trial,a_rise,b_rise,c_rise,a_fall,b_fall,c_fall
microphone,B,buck,4,3.544411034430765,0.05012704992281772,3.80450145032019,-3.1892274481477916,0.04176991283546409,-0.20236324972792735
microphone,B,usbesd,4,1.972940788268197,0.030667666641452103,2.1256919324726846,-2.0830496282020063,0.027595156739472628,-0.28603572407915734
microphone,B,fullboard,4,2.080280460815526,0.039684519028049405,2.061798383105707,-2.1383021736502403,0.02934751315932316,-0.19297273107669063
microphone,C,samd,0,3.646309174656894,0.03308565302810482,4.126035922155298,-3.4595572897160105,0.03524380879005122,0.11754077041081848
microphone,C,atmega,0,3.516726760051808,0.03547582110239319,4.841438703609866,-3.591150821071809,0.036197249239525185,0.1780435086380287
microphone,C,3v3reg,0,4.196135781014235,0.040047143315275424,5.162301432795865,-3.637788889024365,0.041427964718087,0.13517042874310112
microphone,C,buck,0,3.8455200374551586,0.03691146658198082,4.396385570741481,-3.6049876792538327,0.041067976653516344,0.03321547857227421
microphone,C,usbesd,0,2.331232688745457,0.02183727795055464,2.343474033003201,-2.1519573631966753,0.023486301099222666,-0.2942959420535252
microphone,C,fullboard,0,2.55165965822431,0.028091342828459015,2.680790147761932,-2.5388152337415666,0.027551477435581603,0.0666830507318401
microphone,C,samd,1,3.7615575925787224,0.03506417788621984,4.102886899808739,-3.3870814698234843,0.03476460878646589,0.1117230007179059
microphone,C,atmega,1,3.5667450247380037,0.03912234957058349,4.707326018121417,-3.6281900173839667,0.03527639348170328,-0.0048407715102953604
microphone,C,3v3reg,1,4.277298393547493,0.0427420087510405,5.165600549964514,-3.6802782196012727,0.03968568621886782,0.06022452368784157
microphone,C,buck,1,3.9439280659983025,0.03923153719987072,4.586555706401095,-3.6861176361319243,0.04113497767619974,0.1349346279056952
microphone,C,usbesd,1,2.5574720608716732,0.02687666849997313,2.707112737606634,-2.4429244019506076,0.027874613329899343,-0.038277048532754834
microphone,C,fullboard,1,2.6151890411267096,0.031047867373460394,2.695917324385731,-2.554602244517383,0.030359430317419337,0.09659273558889842
microphone,C,samd,2,3.6901946766597895,0.03479447469199462,4.09429444402025,-3.2937193219717957,0.031994355260387124,0.09214351604840203
microphone,C,atmega,2,3.5958064695930667,0.03751661373791044,4.786296508345731,-3.4498701101964633,0.03242494299447719,0.06774122102195382
microphone,C,3v3reg,2,4.330388080002645,0.04166616307436564,5.272683672880681,-3.6218514988771346,0.035954590954626234,0.08138325849832816
microphone,C,buck,2,3.9540771595171673,0.03845384782234378,4.541158386864711,-3.5337246765290025,0.03815736113694742,0.13473828694360196
microphone,C,usbesd,2,2.579168832149446,0.02664250064905341,2.8192669621065125,-2.3365379765576,0.02388366263545194,0.051109217975594444
microphone,C,fullboard,2,2.6253897853966857,0.030120540570835234,2.6732496510670907,-2.416429062360312,0.024695854502157374,0.019422216676460678
microphone,C,samd,3,3.8821991197385186,0.03518954051821481,4.259940263889071,-3.5448234828573555,0.03684884781762211,0.183881526548212
microphone,C,atmega,3,3.762545553396978,0.037301531238046436,5.010738650551672,-3.7430733817475796,0.037321585146098395,0.1816226415576943
microphone,C,3v3reg,3,4.545783027287698,0.04405945840415649,5.412194867860689,-3.8124793880955115,0.04242638877991148,0.2562674078716429
microphone,C,buck,3,4.120648336600366,0.03961233933466529,4.6243962720397125,-3.7900111909592145,0.043754745572022885,0.16572896773140552
microphone,C,usbesd,3,2.5727029192550432,0.0267898728686034,2.6418254095946474,-2.346222035384529,0.032925942883417894,0.036523178362722605
microphone,C,fullboard,3,2.746946774035214,0.031035361293622592,2.802066978236313,-2.5962925338362948,0.031138281893519765,0.1631856335723892
microphone,C,samd,4,2.9887232567586355,0.040657907215299036,3.1527472729403985,-2.678453075152011,0.04511872986025832,-0.10225071059137214
microphone,C,atmega,4,3.1506879853126386,0.05747061602546138,3.9343938724340837,-3.016538950144513,0.057762757556961586,0.02705704485916093
microphone,C,3v3reg,4,3.49795621723581,0.049451635832686566,4.1389233612123215,-3.0165678862102934,0.047809224377513726,0.013985899117343431
microphone,C,buck,4,3.2944067295973505,0.046023356705173116,3.7383049409909654,-3.032395890706891,0.045809875544830736,-0.04324638555185221
microphone,C,usbesd,4,2.004233487569553,0.03074600216663719,2.0215602798611294,-1.8560213289722276,0.029060744652276073,-0.10989261493134275
microphone,C,fullboard,4,2.0442414299640754,0.03718925722347325,2.1141533732438513,-2.0543365119664507,0.0339918768297205,-0.03345978622889693
microphone,D,samd,0,3.5441175636400533,0.03985796162306084,3.410838018563118,-3.0128179269101945,0.01756851879202877,-0.676800960049771
microphone,D,atmega,0,3.472743334365373,0.04694873089965525,4.44508052473612,-3.307397605898764,0.03947683891267719,0.09464005464039447
microphone,D,3v3reg,0,3.5162959774712954,0.0423125765322917,4.867653555691468,-3.456392397289894,0.03603846473917573,0.002753518404857649
microphone,D,buck,0,3.798080513023375,0.046405610966518976,4.295704856798948,-3.484673613206109,0.044020760946706865,0.1436358230537385
microphone,D,usbesd,0,1.8302268397805292,0.020802720715411945,1.9877440021899526,-1.814842206387361,0.027565648392488436,-0.16013268071118744
microphone,D,fullboard,0,2.40020718292615,0.03480445332159238,2.480308291259525,-2.353472590819098,0.027213647556286198,0.023042269695948414
microphone,D,samd,1,3.629657130798554,0.031682644712833254,3.7860066745664303,-3.287753678856213,0.03909386142559721,-0.14234994633224712
microphone,D,atmega,1,3.4457958826787736,0.03332115544503654,4.5597597548331565,-3.336064020120388,0.05001259588527926,0.24855080685788933
microphone,D,3v3reg,1,3.579209684444324,0.03376113966358448,5.139244913968516,-3.491861000242928,0.04447094231427857,0.2201525789136439
microphone,D,buck,1,3.822261182718649,0.035955035543610805,4.443419140703099,-3.575667583600615,0.04728011578432089,0.15338366313631635
microphone,D,usbesd,1,1.9888815824313277,0.016622512060263522,2.0275576042675496,-1.7680692669465161,0.03789262224821404,-0.22912086143919155
microphone,D,fullboard,1,2.518260283817515,0.026480351768855822,2.647278114888543,-2.333942745195245,0.03282624881988101,0.1658901030173254
microphone,D,samd,2,3.5983554112806946,0.03674810548301377,4.070696114553853,-3.2632918532719444,0.037304274269821816,0.1964882582328017
microphone,D,atmega,2,3.3662649560335853,0.03640863975085516,4.443879855686495,-3.2540329245465265,0.03892444565321636,0.03494944226638024
microphone,D,3v3reg,2,3.490129316201064,0.038117469472046805,5.017457233338667,-3.4477214377063357,0.0424269489627779,0.1451411655415488
microphone,D,buck,2,3.7363481938694427,0.04097865171006222,4.36920226122577,-3.427449756070326,0.039184732774570116,0.06467254841065322
microphone,D,usbesd,2,1.865821838425764,0.023116777712341562,2.1704653026282448,-1.7576352322937046,0.02860790611070545,0.01387847930408813
microphone,D,fullboard,2,2.4245822131956256,0.030384467878691753,2.580157304488575,-2.2917024335359897,0.027937240279402906,0.10207963260278519
microphone,D,samd,3,3.442882372646385,0.030636595879741105,4.096039791234502,-3.3992230332165576,0.04108960295914415,0.29235789865611567
microphone,D,atmega,3,3.287232017911276,0.032623319471668986,4.480532147401965,-3.368991708071541,0.042357591328064034,0.18784524265689814
microphone,D,3v3reg,3,3.392341662580359,0.03171206404567947,5.020673517013275,-3.6165762481141526,0.045520762766190506,0.19924248458531751
microphone,D,buck,3,3.6437538745387723,0.03486560764073173,4.4299619845860825,-3.6051276598076467,0.047214480200018914,0.2523717658095841
microphone,D,usbesd,3,1.945848974518827,0.020506350168822813,2.3471726334553606,-2.000190206593005,0.030434113610972563,0.15251679617523334
microphone,D,fullboard,3,2.387538451642191,0.024153865602116714,2.670511200776573,-2.393343925831842,0.0322142282175043,0.22696955129321583
microphone,D,samd,4,3.0786710069123338,0.049984612334519216,3.0649004507649633,-2.622890946546748,0.04785526410444289,0.03468736425463335
microphone,D,atmega,4,3.211748821970914,0.05538430857606095,3.8920235676408863,-3.1701853363445363,0.05245695600498509,-0.009042347824659049
microphone,D,3v3reg,4,3.1703840062059303,0.04687336698367423,4.4567492433160805,-3.5195273048371543,0.05068969229640943,-0.05575319305080472
microphone,D,buck,4,3.5110888891090073,0.052392518685298435,3.8767801786497533,-3.3424431021704053,0.04782785462569412,-0.08327285586385944
microphone,D,usbesd,4,1.6179307154821296,0.03724606648735721,1.766194278669107,-1.8255574219099373,0.03521762796199478,-0.09281088482985671
microphone,D,fullboard,4,2.098447120321411,0.04023708802100534,2.119870135206841,-2.2093543224144576,0.035607584445699884,-0.08789191344174792
microphone,E,samd,0,3.5627743270487238,0.039509523377431036,3.7340775816701637,-2.953400132457852,0.035163459626761685,0.14018054507562872
microphone,E,atmega,0,3.395064271048867,0.04445452121204053,4.476147544564984,-3.2576718571723644,0.03265852847497072,-0.0858506443070358
microphone,E,3v3reg,0,3.969953177906396,0.04668628019096868,4.754981617147187,-3.492507178443835,0.03600013149355243,-0.1614893559456108
microphone,E,buck,0,3.8514009623248606,0.04457912637752593,4.318762117361254,-3.16685368705017,0.039942917206549064,0.09710186601829077
microphone,E,usbesd,0,1.3671631965960234,0.035146141661215664,1.381015709321475,-1.3205953748416008,0.022328649140643763,-0.21157026624341813
microphone,E,fullboard,0,2.398070119646678,0.03552184022971606,2.3839351305350234,-2.2739801014543537,0.02513802337264129,-0.12017483733161938
microphone,E,samd,1,3.414767842948671,0.03305361830941577,3.668950999939486,-2.9546057099905054,0.041740768248920174,0.12049776314897358
microphone,E,atmega,1,3.3476819479515747,0.036584129758262904,4.246511078538139,-3.4482978720588537,0.04397079863104537,-0.10775040895818455
microphone,E,3v3reg,1,4.028161017027093,0.03951793461806081,4.992786541638032,-3.7186730186507213,0.03964060655853505,0.07023535965776292
microphone,E,buck,1,3.8536996518284337,0.03772251839324665,4.315895276990605,-3.5989721935996584,0.041875914025607586,-0.0324627737801655
microphone,E,usbesd,1,2.439362178251814,0.026765404805990076,2.6794989263766578,-2.4140146483172744,0.029777534686648892,0.08671836194301419
microphone,E,fullboard,1,2.5028116834657865,0.03174208001473934,2.55285479044343,-2.5282804528352383,0.029761812662062476,-0.003259155000879953
microphone,E,samd,2,3.4893270243683947,0.033235455090904746,4.035179898929393,-3.2557979905889844,0.031312271006563495,0.181852883027762
microphone,E,atmega,2,3.2622811757146364,0.03141397899918882,4.371520133887258,-3.1222956122342342,0.03950483502367813,0.20568197805478639
microphone,E,3v3reg,2,3.919994421237649,0.03751939013368622,4.924813108862102,-3.3990778475444996,0.0339397728552004,0.1627251815234967
microphone,E,buck,2,3.852317026238328,0.03600213038900533,4.518527146180789,-3.3674039644769453,0.04002302847043445,0.2661269957859374
microphone,E,usbesd,2,2.3895131605820166,0.022018889449498716,2.652827622601815,-2.2062574292121098,0.02404999046312636,0.1167680903797493
microphone,E,fullboard,2,2.47671348166236,0.02613263561785715,2.650100725047934,-2.3696613846131287,0.025833338086409956,0.14764510900111294
microphone,E,samd,3,3.395663626173737,0.03550640663862109,3.891242465030914,-3.5415150258652672,0.03846018600074301,-0.0029893099184902
microphone,E,atmega,3,3.2807668505188534,0.03372838341843113,4.358231676686628,-3.582167881474474,0.04084022294630254,-0.15424240530951502
microphone,E,3v3reg,3,3.8984488622715068,0.03885433779983574,4.88274100104108,-3.742380659024761,0.04115404295247624,0.008885296150996945
microphone,E,buck,3,3.7958002349846596,0.038430993360741086,4.286496362955135,-3.6379893993958095,0.043574439225256785,-0.0635888413600522
microphone,E,usbesd,3,2.391402381132183,0.025278642762978958,2.6034417211943364,-2.436279151618192,0.031106493273742607,0.006671119403707937
microphone,E,fullboard,3,2.432075308622392,0.028688358958366415,2.521426217236231,-2.5965733294519735,0.03189328313360804,-0.040208562811941774
microphone,E,samd,4,3.070712356112604,0.03588323589249474,3.5285342508887454,-3.2392465166883477,0.04258845183419162,-0.20616145894043358
microphone,E,atmega,4,2.8648434452870477,0.03357306405881445,3.931900358763758,-3.264457032460908,0.05004937197029527,-0.13166203640100685
microphone,E,3v3reg,4,3.669151298267938,0.04167643315863388,4.539423719632588,-3.507220212609408,0.04394553218857336,-0.18255195650691397
microphone,E,buck,4,3.4545202396099763,0.0385258262606051,4.017576292974634,-3.3777720857833926,0.040205066232591555,-0.21683736358524497
microphone,E,usbesd,4,1.6933261953304672,0.021629187228768252,1.9715400518995243,-1.9443526744380097,0.027234157910569236,-0.14462449783420578
microphone,E,fullboard,4,2.055496937248413,0.027771052722110046,2.2346428585241296,-2.339141595474593,0.03145233898487192,-0.1586674577565647
